"","num","Differences","sequencename"
"1",1,643,"gi|8486156|ref|NC_002209.1|Influenza_B_virus|NA|NA|NA|NA"
"1077",1077,115,"gi|225033427|gb|FJ805597.1|A/Taiwan/18/2007_H3N2_|16_Jan_2007|2007|Taiwan|AS"
"1078",1078,22,"gi|594205784|gb|CY172753.1|A/New_York/1079/2007_H3N2_|11_Feb_2007|2007|USA|NA"
"1079",1079,56,"gi|448272878|gb|KC460136.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1080",1080,56,"gi|448272872|gb|KC460133.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1081",1081,57,"gi|448272898|gb|KC460146.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1082",1082,58,"gi|448273014|gb|KC460204.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1083",1083,59,"gi|448272764|gb|KC460079.1|A/Japan/57/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1084",1084,58,"gi|448272756|gb|KC460075.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1085",1085,58,"gi|448272760|gb|KC460077.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1086",1086,58,"gi|448272758|gb|KC460076.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1087",1087,55,"gi|448272770|gb|KC460082.1|A/Japan/57/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1088",1088,57,"gi|448272762|gb|KC460078.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1089",1089,58,"gi|448272750|gb|KC460072.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1090",1090,58,"gi|448273018|gb|KC460206.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1091",1091,60,"gi|448272772|gb|KC460083.1|A/Japan/57/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1092",1092,60,"gi|448272768|gb|KC460081.1|A/Japan/57/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1093",1093,63,"gi|448268619|gb|KC458152.1|A/Japan/56/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1094",1094,63,"gi|448268609|gb|KC458147.1|A/Japan/50/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1095",1095,66,"gi|448268605|gb|KC458145.1|A/Japan/47/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1096",1096,60,"gi|448268607|gb|KC458146.1|A/Japan/48/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1097",1097,60,"gi|448268613|gb|KC458149.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1098",1098,69,"gi|448268623|gb|KC458154.1|A/Japan/58/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1099",1099,60,"gi|448273016|gb|KC460205.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1100",1100,66,"gi|448272754|gb|KC460074.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1101",1101,66,"gi|448272752|gb|KC460073.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1102",1102,63,"gi|448272748|gb|KC460071.1|A/Japan/52/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1103",1103,57,"gi|448268621|gb|KC458153.1|A/Japan/57/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1104",1104,60,"gi|448268611|gb|KC458148.1|A/Japan/51/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1105",1105,106,"gi|469937664|gb|KC739232.1|A/Taiwan/4/2007_H3N2_|09_Jan_2007|2007|Taiwan|AS"
"1106",1106,107,"gi|469937698|gb|KC739249.1|A/Taiwan/131/2007_H3N2_|23_Feb_2007|2007|Taiwan|AS"
"1107",1107,106,"gi|469937684|gb|KC739242.1|A/Taiwan/19/2007_H3N2_|18_Jan_2007|2007|Taiwan|AS"
"1108",1108,82,"gi|156992246|gb|EU124180.1|A/Brisbane/4/2007_H3N2_|18_Jan_2007|2007|Australia|OC"
"1109",1109,63,"gi|448268721|gb|KC458203.1|A/Japan/261/2007_H3N2_|17_Dec_2007|2007|Japan|AS"
"1110",1110,48,"gi|448268719|gb|KC458202.1|A/Japan/260/2007_H3N2_|17_Dec_2007|2007|Japan|AS"
"1111",1111,59,"gi|448272688|gb|KC460041.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1112",1112,59,"gi|448268723|gb|KC458204.1|A/Japan/262/2007_H3N2_|17_Dec_2007|2007|Japan|AS"
"1113",1113,53,"gi|448268739|gb|KC458212.1|A/Japan/273/2007_H3N2_|17_Dec_2007|2007|Japan|AS"
"1114",1114,56,"gi|448268737|gb|KC458211.1|A/Japan/272/2007_H3N2_|17_Dec_2007|2007|Japan|AS"
"1115",1115,55,"gi|448272690|gb|KC460042.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1116",1116,56,"gi|448272672|gb|KC460033.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1117",1117,57,"gi|448272652|gb|KC460023.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1118",1118,37,"gi|156123523|gb|EU100645.1|A/Hawaii/6/2006_H3N2_|28_Dec_2006|2006|USA|NA"
"1119",1119,55,"gi|448272666|gb|KC460030.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1120",1120,55,"gi|448272678|gb|KC460036.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1121",1121,56,"gi|448272692|gb|KC460043.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1122",1122,55,"gi|448272682|gb|KC460038.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1123",1123,37,"gi|158188249|gb|EU199424.1|A/Minnesota/16/2007_H3N2_|26_Mar_2007|2007|USA|NA"
"1124",1124,36,"gi|156123543|gb|EU100655.1|A/Wisconsin/44/2006_H3N2_|27_Dec_2006|2006|USA|NA"
"1125",1125,115,"gi|225033423|gb|FJ805595.1|A/Taiwan/5/2007_H3N2_|11_Jan_2007|2007|Taiwan|AS"
"1126",1126,113,"gi|225033431|gb|FJ805599.1|A/Taiwan/132/2007_H3N2_|25_Feb_2007|2007|Taiwan|AS"
"1127",1127,105,"gi|469937678|gb|KC739239.1|A/Taiwan/215/2007_H3N2_|11_Mar_2007|2007|Taiwan|AS"
"1128",1128,114,"gi|225033435|gb|FJ805601.1|A/Taiwan/216/2007_H3N2_|11_Mar_2007|2007|Taiwan|AS"
"1129",1129,114,"gi|225033433|gb|FJ805600.1|A/Taiwan/214/2007_H3N2_|11_Mar_2007|2007|Taiwan|AS"
"1130",1130,105,"gi|469937652|gb|KC739226.1|A/Taiwan/788/2006_H3N2_|24_Nov_2006|2006|Taiwan|AS"
"1131",1131,114,"gi|225033421|gb|FJ805594.1|A/Taiwan/790/2006_H3N2_|24_Nov_2006|2006|Taiwan|AS"
"1132",1132,105,"gi|469937680|gb|KC739240.1|A/Taiwan/1/2007_H3N2_|07_Jan_2007|2007|Taiwan|AS"
"1133",1133,105,"gi|469937696|gb|KC739248.1|A/Taiwan/302/2007_H3N2_|17_Mar_2007|2007|Taiwan|AS"
"1134",1134,105,"gi|469937694|gb|KC739247.1|A/Taiwan/301/2007_H3N2_|14_Mar_2007|2007|Taiwan|AS"
"1135",1135,105,"gi|469937674|gb|KC739237.1|A/Taiwan/2/2007_H3N2_|11_Jan_2007|2007|Taiwan|AS"
"1136",1136,55,"gi|448272814|gb|KC460104.1|A/Japan/103/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1137",1137,58,"gi|448272810|gb|KC460102.1|A/Japan/103/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1138",1138,64,"gi|448268689|gb|KC458187.1|A/Japan/108/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1139",1139,64,"gi|448268669|gb|KC458177.1|A/Japan/92/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1140",1140,76,"gi|448268633|gb|KC458159.1|A/Japan/64/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1141",1141,61,"gi|448268631|gb|KC458158.1|A/Japan/63/2007_H3N2_|25_Sep_2007|2007|Japan|AS"
"1142",1142,58,"gi|448272676|gb|KC460035.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1143",1143,58,"gi|448272704|gb|KC460049.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1144",1144,62,"gi|448268661|gb|KC458173.1|A/Japan/87/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1145",1145,62,"gi|448268679|gb|KC458182.1|A/Japan/101/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1146",1146,53,"gi|448268683|gb|KC458184.1|A/Japan/103/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1147",1147,62,"gi|448268681|gb|KC458183.1|A/Japan/102/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1148",1148,50,"gi|448268659|gb|KC458172.1|A/Japan/86/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1149",1149,56,"gi|448272866|gb|KC460130.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1150",1150,55,"gi|448272862|gb|KC460128.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1151",1151,56,"gi|448272852|gb|KC460123.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1152",1152,56,"gi|448272710|gb|KC460052.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1153",1153,55,"gi|448272702|gb|KC460048.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1154",1154,55,"gi|448272698|gb|KC460046.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1155",1155,55,"gi|448272670|gb|KC460032.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1156",1156,55,"gi|448272668|gb|KC460031.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1157",1157,55,"gi|448272656|gb|KC460025.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1158",1158,52,"gi|448272868|gb|KC460131.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1159",1159,20,"gi|157282498|gb|CY025741.1|A/California/UR06_0118/2007_H3N2_|29_Jan_2007|2007|USA|NA"
"1160",1160,20,"gi|237688810|gb|CY040052.1|A/Taiwan/70307/2007_H3N2_|03_Feb_2007|2007|Taiwan|AS"
"1161",1161,20,"gi|194269584|gb|EU857351.1|A/Hong_Kong/CUHK64082/2006_H3N2_|10_Sep_2006|2006|China|AS"
"1162",1162,19,"gi|194269582|gb|EU857350.1|A/Hong_Kong/CUHK63957/2006_H3N2_|07_Sep_2006|2006|China|AS"
"1163",1163,19,"gi|194269596|gb|EU857357.1|A/Hong_Kong/CUHK66001/2006_H3N2_|13_Oct_2006|2006|China|AS"
"1164",1164,19,"gi|594206474|gb|CY172897.1|A/New_York/1102/2007_H3N2_|06_Feb_2007|2007|USA|NA"
"1165",1165,35,"gi|229433672|gb|CY039409.1|A/Taiwan/70113/2007_H3N2_|15_Jan_2007|2007|Taiwan|AS"
"1166",1166,55,"gi|448272902|gb|KC460148.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1167",1167,53,"gi|448272884|gb|KC460139.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1168",1168,55,"gi|448272870|gb|KC460132.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1169",1169,52,"gi|448272858|gb|KC460126.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1170",1170,55,"gi|448272694|gb|KC460044.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1171",1171,52,"gi|448272684|gb|KC460039.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1172",1172,52,"gi|448272658|gb|KC460026.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1173",1173,57,"gi|448272654|gb|KC460024.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1174",1174,54,"gi|448268587|gb|KC458136.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1175",1175,57,"gi|448268589|gb|KC458137.1|A/Japan/39/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1176",1176,60,"gi|448268591|gb|KC458138.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1177",1177,57,"gi|448268593|gb|KC458139.1|A/Japan/41/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1178",1178,54,"gi|448268595|gb|KC458140.1|A/Japan/42/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1179",1179,54,"gi|448268597|gb|KC458141.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1180",1180,66,"gi|448268687|gb|KC458186.1|A/Japan/105/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1181",1181,54,"gi|448272660|gb|KC460027.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1182",1182,54,"gi|448272662|gb|KC460028.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1183",1183,54,"gi|448272664|gb|KC460029.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1184",1184,57,"gi|448272674|gb|KC460034.1|A/Japan/40/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1185",1185,54,"gi|448272680|gb|KC460037.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1186",1186,54,"gi|448272686|gb|KC460040.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1187",1187,54,"gi|448272696|gb|KC460045.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1188",1188,54,"gi|448272700|gb|KC460047.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1189",1189,54,"gi|448272706|gb|KC460050.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1190",1190,54,"gi|448272708|gb|KC460051.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1191",1191,54,"gi|448272712|gb|KC460053.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1192",1192,54,"gi|448272714|gb|KC460054.1|A/Japan/43/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1193",1193,54,"gi|448272854|gb|KC460124.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1194",1194,54,"gi|448272856|gb|KC460125.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1195",1195,54,"gi|448272860|gb|KC460127.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1196",1196,54,"gi|448272864|gb|KC460129.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1197",1197,51,"gi|448272874|gb|KC460134.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1198",1198,54,"gi|448272876|gb|KC460135.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1199",1199,54,"gi|448272880|gb|KC460137.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1200",1200,54,"gi|448272882|gb|KC460138.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1201",1201,54,"gi|448272886|gb|KC460140.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1202",1202,54,"gi|448272888|gb|KC460141.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1203",1203,54,"gi|448272890|gb|KC460142.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1204",1204,54,"gi|448272892|gb|KC460143.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1205",1205,51,"gi|448272894|gb|KC460144.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1206",1206,54,"gi|448272896|gb|KC460145.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1207",1207,51,"gi|448272900|gb|KC460147.1|A/Japan/38/2007_H3N2_|18_Sep_2007|2007|Japan|AS"
"1208",1208,104,"gi|469937692|gb|KC739246.1|A/Taiwan/212/2007_H3N2_|09_Mar_2007|2007|Taiwan|AS"
"1209",1209,65,"gi|168825223|gb|EU516103.1|A/Maryland/09/2006_H3N2_|17_Dec_2006|2006|USA|NA"
"1210",1210,113,"gi|225033425|gb|FJ805596.1|A/Taiwan/7/2007_H3N2_|11_Jan_2007|2007|Taiwan|AS"
"1211",1211,72,"gi|448268685|gb|KC458185.1|A/Japan/104/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1212",1212,69,"gi|448268653|gb|KC458169.1|A/Japan/81/2007_H3N2_|16_Nov_2007|2007|Japan|AS"
"1213",1213,36,"gi|224482738|gb|FJ769868.1|A/Babol/37/2005_H3N2_|13_Feb_2005|2005|Iran|AS"
"1214",1214,107,"gi|469937644|gb|KC739222.1|A/Taiwan/100/2006_H3N2_|11_Feb_2006|2006|Taiwan|AS"
"1215",1215,109,"gi|469937658|gb|KC739229.1|A/Taiwan/645/2006_H3N2_|12_Jun_2006|2006|Taiwan|AS"
"1216",1216,109,"gi|469937648|gb|KC739224.1|A/Taiwan/718/2006_H3N2_|28_Jul_2006|2006|Taiwan|AS"
"1217",1217,110,"gi|469937650|gb|KC739225.1|A/Taiwan/776/2006_H3N2_|20_Nov_2006|2006|Taiwan|AS"
"1218",1218,114,"gi|225033403|gb|FJ805585.1|A/Taiwan/383/2005_H3N2_|03_Jul_2005|2005|Taiwan|AS"
"1219",1219,26,"gi|157282745|gb|CY025845.1|A/New_York/UR06_0510/2007_H3N2_|05_Mar_2007|2007|USA|NA"
"1220",1220,36,"gi|156123525|gb|EU100646.1|A/New_York/22/2006_H3N2_|29_Nov_2006|2006|USA|NA"
"1221",1221,28,"gi|594204534|gb|CY172497.1|A/New_York/1043/2006_H3N2_|14_Mar_2006|2006|USA|NA"
"1222",1222,21,"gi|594204198|gb|CY172433.1|A/New_York/1034/2006_H3N2_|07_Mar_2006|2006|USA|NA"
"1223",1223,35,"gi|208972469|gb|FJ231845.1|A/Baden_Wuerttemberg/17/2006_H3N2_|2006|2006|Germany|EU"
"1224",1224,33,"gi|208972467|gb|FJ231844.1|A/Baden_Wuerttemberg/16/2006_H3N2_|2006|2006|Germany|EU"
"1225",1225,21,"gi|124484549|dbj|AB271005.1|A/Nagasaki/N113/2006_H3N2_|24_Jan_2006|2006|Japan|AS"
"1226",1226,21,"gi|126364408|dbj|AB271713.1|A/Nagasaki/N76/2006_H3N2_|27_Jan_2006|2006|Japan|AS"
"1227",1227,26,"gi|371537439|gb|CY104350.1|A/Hue/H020/2007_H3N2_|01_Oct_2007|2007|Viet_Nam|AS"
"1228",1228,38,"gi|168825207|gb|EU516037.1|A/Ohio/07/2006_H3N2_|03_Apr_2006|2006|USA|NA"
"1229",1229,34,"gi|208972497|gb|FJ231859.1|A/Mecklenburg_Vorpommern/4/2006_H3N2_|2006|2006|Germany|EU"
"1230",1230,20,"gi|594203244|gb|CY172241.1|A/New_York/1010/2006_H3N2_|13_Jan_2006|2006|USA|NA"
"1231",1231,103,"gi|469937640|gb|KC739220.1|A/Taiwan/85/2006_H3N2_|02_Feb_2006|2006|Taiwan|AS"
"1232",1232,20,"gi|594203420|gb|CY172273.1|A/New_York/1014/2006_H3N2_|07_Feb_2006|2006|USA|NA"
"1233",1233,20,"gi|594201425|gb|CY172185.1|A/New_York/1000/2005_H3N2_|30_Aug_2005|2005|USA|NA"
"1234",1234,19,"gi|158427687|gb|CY026149.1|A/Colorado/UR06_0023/2007_H3N2_|08_Jan_2007|2007|USA|NA"
"1235",1235,34,"gi|208972487|gb|FJ231854.1|A/Berlin/32/2006_H3N2_|2006|2006|Germany|EU"
"1236",1236,19,"gi|594204033|gb|CY172401.1|A/New_York/1030/2006_H3N2_|27_Feb_2006|2006|USA|NA"
"1237",1237,19,"gi|594203340|gb|CY172257.1|A/New_York/1012/2006_H3N2_|24_Jan_2006|2006|USA|NA"
"1238",1238,19,"gi|594203300|gb|CY172249.1|A/New_York/1011/2006_H3N2_|24_Jan_2006|2006|USA|NA"
"1239",1239,19,"gi|594203189|gb|CY172233.1|A/New_York/1009/2006_H3N2_|12_Jan_2006|2006|USA|NA"
"1240",1240,19,"gi|594202941|gb|CY172193.1|A/New_York/1001/2005_H3N2_|10_Nov_2005|2005|USA|NA"
"1241",1241,18,"gi|146133729|gb|CY019829.2|A/New_York/923/2006_H3N2_|23_Feb_2006|2006|USA|NA"
"1242",1242,18,"gi|334182511|gb|CY091031.1|A/Illinois/NHRC0002/2005_H3N2_|23_Dec_2005|2005|USA|NA"
"1243",1243,17,"gi|131054892|gb|CY020063.1|A/New_York/923/2006_H3N2_|23_Feb_2006|2006|USA|NA"
"1244",1244,17,"gi|131055448|gb|CY020079.1|A/New_York/923/2006_H3N2_|23_Feb_2006|2006|USA|NA"
"1245",1245,17,"gi|133753604|gb|CY020359.1|A/New_York/923/2006_H3N2_|23_Feb_2006|2006|USA|NA"
"1246",1246,17,"gi|131055185|gb|CY020071.1|A/New_York/923/2006_H3N2_|23_Feb_2006|2006|USA|NA"
"1247",1247,18,"gi|594210179|gb|CY173601.1|A/New_York/1003/2005_H3N2_|20_Dec_2005|2005|USA|NA"
"1248",1248,17,"gi|324033778|gb|JF340086.1|A/Vienna/28/2006_H3N2_|Apr_2006|2006|Austria|EU"
"1249",1249,17,"gi|334185518|gb|CY091143.1|A/Georgia/NHRC0001/2006_H3N2_|09_Jan_2006|2006|USA|NA"
"1250",1250,33,"gi|208972465|gb|FJ231843.1|A/Baden_Wuerttemberg/8/2006_H3N2_|2006|2006|Germany|EU"
"1251",1251,21,"gi|124484579|dbj|AB271499.1|A/Niigata/F158/2006_H3N2_|09_Feb_2006|2006|Japan|AS"
"1252",1252,35,"gi|208972485|gb|FJ231853.1|A/Berlin/30/2006_H3N2_|2006|2006|Germany|EU"
"1253",1253,34,"gi|208972477|gb|FJ231849.1|A/Berlin/5/2006_H3N2_|2006|2006|Germany|EU"
"1254",1254,20,"gi|426308710|gb|CY100548.1|A/Mexico/InDRE2112/2005_H3N2_|11_Jan_2005|2005|Mexico|NA"
"1255",1255,20,"gi|124484551|dbj|AB271006.1|A/Nagasaki/N126/2006_H3N2_|01_Feb_2006|2006|Japan|AS"
"1256",1256,28,"gi|594204442|gb|CY172481.1|A/New_York/1041/2006_H3N2_|13_Mar_2006|2006|USA|NA"
"1257",1257,17,"gi|110734349|gb|CY013234.1|A/New_York/5/2006_H3N2_|05_Apr_2006|2006|USA|NA"
"1258",1258,26,"gi|594204161|gb|CY172425.1|A/New_York/1033/2006_H3N2_|07_Mar_2006|2006|USA|NA"
"1259",1259,25,"gi|594203997|gb|CY172393.1|A/New_York/1029/2006_H3N2_|24_Feb_2006|2006|USA|NA"
"1260",1260,27,"gi|594203842|gb|CY172361.1|A/New_York/1025/2006_H3N2_|17_Feb_2006|2006|USA|NA"
"1261",1261,18,"gi|594203653|gb|CY172321.1|A/New_York/1020/2006_H3N2_|15_Feb_2006|2006|USA|NA"
"1262",1262,16,"gi|594203381|gb|CY172265.1|A/New_York/1013/2006_H3N2_|06_Feb_2006|2006|USA|NA"
"1263",1263,16,"gi|334183517|gb|CY091071.1|A/Texas/NHRC0002/2006_H3N2_|04_Apr_2006|2006|USA|NA"
"1264",1264,18,"gi|594204236|gb|CY172441.1|A/New_York/1035/2006_H3N2_|07_Mar_2006|2006|USA|NA"
"1265",1265,18,"gi|594203914|gb|CY172377.1|A/New_York/1027/2006_H3N2_|17_Feb_2006|2006|USA|NA"
"1266",1266,18,"gi|594203883|gb|CY172369.1|A/New_York/1026/2006_H3N2_|17_Feb_2006|2006|USA|NA"
"1267",1267,25,"gi|594203804|gb|CY172353.1|A/New_York/1024/2006_H3N2_|17_Feb_2006|2006|USA|NA"
"1268",1268,25,"gi|594203724|gb|CY172337.1|A/New_York/1022/2006_H3N2_|16_Feb_2006|2006|USA|NA"
"1269",1269,24,"gi|594204491|gb|CY172489.1|A/New_York/1042/2006_H3N2_|13_Mar_2006|2006|USA|NA"
"1270",1270,20,"gi|133753623|gb|CY020367.1|A/New_York/938/2006_H3N2_|02_Mar_2006|2006|USA|NA"
"1271",1271,20,"gi|133752803|gb|CY019861.2|A/New_York/938/2006_H3N2_|02_Mar_2006|2006|USA|NA"
"1272",1272,20,"gi|131057961|gb|CY020135.1|A/New_York/938/2006_H3N2_|02_Mar_2006|2006|USA|NA"
"1273",1273,20,"gi|131057745|gb|CY020127.1|A/New_York/938/2006_H3N2_|02_Mar_2006|2006|USA|NA"
"1274",1274,20,"gi|131057556|gb|CY020119.1|A/New_York/938/2006_H3N2_|02_Mar_2006|2006|USA|NA"
"1275",1275,22,"gi|126364420|dbj|AB271719.1|A/Gunma/K7/2006_H3N2_|11_Mar_2006|2006|Japan|AS"
"1276",1276,18,"gi|426308805|gb|CY100588.1|A/Mexico/InDRE2601/2003_H3N2_|2003|2003|Mexico|NA"
"1277",1277,18,"gi|334182093|gb|CY090983.1|A/Missouri/NHRC0001/2005_H3N2_|12_Jan_2005|2005|USA|NA"
"1278",1278,20,"gi|126364476|dbj|AB271788.1|A/Yamagata/K32/2006_H3N2_|26_Jan_2006|2006|Japan|AS"
"1279",1279,18,"gi|126364488|dbj|AB271794.1|A/Yamagata/K74/2006_H3N2_|24_Feb_2006|2006|Japan|AS"
"1280",1280,18,"gi|126364482|dbj|AB271791.1|A/Yamagata/K46/2006_H3N2_|03_Feb_2006|2006|Japan|AS"
"1281",1281,20,"gi|126364480|dbj|AB271790.1|A/Yamagata/K38/2006_H3N2_|28_Jan_2006|2006|Japan|AS"
"1282",1282,19,"gi|126364436|dbj|AB271727.1|A/Miyagi/S520/2006_H3N2_|08_Feb_2006|2006|Japan|AS"
"1283",1283,18,"gi|131056021|gb|CY020095.1|A/New_York/928/2006_H3N2_|28_Feb_2006|2006|USA|NA"
"1284",1284,17,"gi|594204082|gb|CY172409.1|A/New_York/1031/2006_H3N2_|28_Feb_2006|2006|USA|NA"
"1285",1285,17,"gi|133752790|gb|CY019941.2|A/New_York/928/2006_H3N2_|28_Feb_2006|2006|USA|NA"
"1286",1286,17,"gi|122855243|gb|CY019327.1|A/New_York/928/2006_H3N2_|28_Feb_2006|2006|USA|NA"
"1287",1287,17,"gi|131055740|gb|CY020087.1|A/New_York/928/2006_H3N2_|28_Feb_2006|2006|USA|NA"
"1288",1288,18,"gi|125664064|gb|CY019837.1|A/New_York/928/2006_H3N2_|28_Feb_2006|2006|USA|NA"
"1289",1289,17,"gi|116069965|gb|CY016997.1|A/New_York/6/2006_H3N2_|06_Apr_2006|2006|USA|NA"
"1290",1290,18,"gi|113171561|gb|CY014161.1|A/New_York/7/2006_H3N2_|05_Apr_2006|2006|USA|NA"
