"","num","Differences","sequencename"
"1",1,637,"gi|8486156|ref|NC_002209.1|Influenza_B_virus|NA|NA|NA|NA"
"3544",3544,1,"gi|257820849|gb|CY046685.1|A/Wisconsin/629_D00978/2009_H1N1_|14_May_2009|2009|USA|NA"
"3545",3545,1,"gi|257822310|gb|CY046693.1|A/Wisconsin/629_D00434/2009_H1N1_|16_May_2009|2009|USA|NA"
"3546",3546,1,"gi|257822364|gb|CY046717.1|A/Wisconsin/629_D00752/2009_H1N1_|19_May_2009|2009|USA|NA"
"3547",3547,1,"gi|257822472|gb|CY046765.1|A/Wisconsin/629_D02298/2009_H1N1_|22_May_2009|2009|USA|NA"
"3548",3548,1,"gi|257825417|gb|CY046837.1|A/Wisconsin/629_D01883/2009_H1N1_|27_May_2009|2009|USA|NA"
"3549",3549,1,"gi|257825435|gb|CY046845.1|A/Wisconsin/629_D02361/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"3550",3550,1,"gi|257825471|gb|CY046861.1|A/Wisconsin/629_D01415/2009_H1N1_|04_May_2009|2009|USA|NA"
"3551",3551,1,"gi|257825561|gb|CY046901.1|A/Wisconsin/629_D00829/2009_H1N1_|28_May_2009|2009|USA|NA"
"3552",3552,1,"gi|266630559|gb|CY050144.1|A/Wisconsin/629_D01058/2009_H1N1_|04_May_2009|2009|USA|NA"
"3553",3553,1,"gi|266630757|gb|CY050232.1|A/Mexico_City/006/2009_H1N1_|09_May_2009|2009|Mexico|NA"
"3554",3554,1,"gi|268634385|gb|CY051121.1|A/Wisconsin/629_D00916/2009_H1N1_|14_Jun_2009|2009|USA|NA"
"3555",3555,1,"gi|268634403|gb|CY051129.1|A/Wisconsin/629_D00119/2009_H1N1_|14_Jun_2009|2009|USA|NA"
"3556",3556,49,"gi|331066972|gb|CY089978.1|A/Wisconsin/629_D00466/2009_H1N1_|23_Jun_2009|2009|USA|NA"
"3557",3557,5,"gi|331066992|gb|CY089986.1|A/Wisconsin/629_D01822/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3558",3558,1,"gi|474459651|gb|KC781796.1|A/Wisconsin/26/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3559",3559,1,"gi|474459304|gb|KC781648.1|A/South_Carolina/21/2009_H1N1_|27_Aug_2009|2009|USA|NA"
"3560",3560,4,"gi|307070987|gb|HQ239951.1|A/Canada_NFL/RV2513/2009_H1N1_|12_Jun_2009|2009|Canada|NA"
"3561",3561,4,"gi|307070955|gb|HQ239935.1|A/Canada_NB/RV2474/2009_H1N1_|02_Jul_2009|2009|Canada|NA"
"3562",3562,1,"gi|297660339|gb|CY064726.1|A/Mexico_City/022/2009_H1N1_|02_May_2009|2009|Mexico|NA"
"3563",3563,1,"gi|297660321|gb|CY064718.1|A/Mexico_City/021/2009_H1N1_|01_May_2009|2009|Mexico|NA"
"3564",3564,1,"gi|297660303|gb|CY064710.1|A/Mexico_City/020/2009_H1N1_|30_Apr_2009|2009|Mexico|NA"
"3565",3565,1,"gi|266630685|gb|CY050200.1|A/Mexico_City/001/2009_H1N1_|07_May_2009|2009|Mexico|NA"
"3566",3566,1,"gi|331066898|gb|CY089946.1|A/Wisconsin/629_D01875/2009_H1N1_|18_Jun_2009|2009|USA|NA"
"3567",3567,1,"gi|331066783|gb|CY089898.1|A/Wisconsin/629_D01420/2009_H1N1_|04_Jun_2009|2009|USA|NA"
"3568",3568,1,"gi|331066763|gb|CY089890.1|A/Wisconsin/629_D00881/2009_H1N1_|01_Jun_2009|2009|USA|NA"
"3569",3569,1,"gi|331066744|gb|CY089882.1|A/Wisconsin/629_D01829/2009_H1N1_|30_May_2009|2009|USA|NA"
"3570",3570,1,"gi|331066724|gb|CY089874.1|A/Wisconsin/629_D02275/2009_H1N1_|21_May_2009|2009|USA|NA"
"3571",3571,1,"gi|323649420|gb|CY083465.1|A/Lima/WRAIR1688P/2009_H1N1_|03_Jul_2009|2009|Peru|SA"
"3572",3572,1,"gi|323649024|gb|CY083290.1|A/San_Diego/WRAIR1646P/2009_H1N1_|17_May_2009|2009|USA|NA"
"3573",3573,1,"gi|284451284|gb|CY054685.1|A/Wisconsin/629_D00589/2009_H1N1_|03_Jun_2009|2009|USA|NA"
"3574",3574,1,"gi|268635320|gb|CY051513.1|A/Wisconsin/629_S0208/2009_H1N1_|09_Jun_2009|2009|USA|NA"
"3575",3575,1,"gi|268635302|gb|CY051505.1|A/Wisconsin/629_S0206/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3576",3576,1,"gi|268635284|gb|CY051497.1|A/Wisconsin/629_S0189/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3577",3577,1,"gi|268635266|gb|CY051489.1|A/Wisconsin/629_S0464/2009_H1N1_|30_Jun_2009|2009|USA|NA"
"3578",3578,1,"gi|268635248|gb|CY051481.1|A/Wisconsin/629_S0410/2009_H1N1_|23_Jun_2009|2009|USA|NA"
"3579",3579,1,"gi|268635194|gb|CY051457.1|A/Wisconsin/629_S0339/2009_H1N1_|18_Jun_2009|2009|USA|NA"
"3580",3580,1,"gi|268635140|gb|CY051433.1|A/Wisconsin/629_S0293/2009_H1N1_|15_Jun_2009|2009|USA|NA"
"3581",3581,1,"gi|268635122|gb|CY051425.1|A/Wisconsin/629_S0279/2009_H1N1_|15_Jun_2009|2009|USA|NA"
"3582",3582,1,"gi|268635104|gb|CY051417.1|A/Wisconsin/629_S0280/2009_H1N1_|15_Jun_2009|2009|USA|NA"
"3583",3583,1,"gi|268635032|gb|CY051385.1|A/Wisconsin/629_S0254/2009_H1N1_|10_Jun_2009|2009|USA|NA"
"3584",3584,1,"gi|268635014|gb|CY051377.1|A/Wisconsin/629_S0247/2009_H1N1_|10_Jun_2009|2009|USA|NA"
"3585",3585,1,"gi|268634996|gb|CY051369.1|A/Wisconsin/629_S0248/2009_H1N1_|10_Jun_2009|2009|USA|NA"
"3586",3586,1,"gi|268634978|gb|CY051361.1|A/Wisconsin/629_S0245/2009_H1N1_|10_Jun_2009|2009|USA|NA"
"3587",3587,1,"gi|268634960|gb|CY051353.1|A/Wisconsin/629_S0226/2009_H1N1_|09_Jun_2009|2009|USA|NA"
"3588",3588,1,"gi|268634942|gb|CY051345.1|A/Wisconsin/629_S0222/2009_H1N1_|09_Jun_2009|2009|USA|NA"
"3589",3589,1,"gi|268634924|gb|CY051337.1|A/Wisconsin/629_S0220/2009_H1N1_|09_Jun_2009|2009|USA|NA"
"3590",3590,1,"gi|268634906|gb|CY051329.1|A/Wisconsin/629_S0203/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3591",3591,1,"gi|268634888|gb|CY051321.1|A/Wisconsin/629_S0202/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3592",3592,1,"gi|268634852|gb|CY051305.1|A/Wisconsin/629_S0197/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3593",3593,1,"gi|268634816|gb|CY051289.1|A/Wisconsin/629_S0173/2009_H1N1_|04_Jun_2009|2009|USA|NA"
"3594",3594,1,"gi|268634776|gb|CY051281.1|A/Wisconsin/629_S0148/2009_H1N1_|02_Jun_2009|2009|USA|NA"
"3595",3595,10,"gi|289991957|gb|CY055417.1|A/Wisconsin/629_D00809/2009_H1N1_|03_Jun_2009|2009|USA|NA"
"3596",3596,1,"gi|268634758|gb|CY051273.1|A/Wisconsin/629_S0146/2009_H1N1_|02_Jun_2009|2009|USA|NA"
"3597",3597,1,"gi|268634740|gb|CY051265.1|A/Wisconsin/629_S0143/2009_H1N1_|02_Jun_2009|2009|USA|NA"
"3598",3598,1,"gi|268634691|gb|CY051257.1|A/Wisconsin/629_S0086/2009_H1N1_|29_May_2009|2009|USA|NA"
"3599",3599,1,"gi|268634655|gb|CY051241.1|A/Wisconsin/629_D01199/2009_H1N1_|09_Jun_2009|2009|USA|NA"
"3600",3600,1,"gi|268634637|gb|CY051233.1|A/Wisconsin/629_D01664/2009_H1N1_|03_Jun_2009|2009|USA|NA"
"3601",3601,1,"gi|268634565|gb|CY051201.1|A/Wisconsin/629_D02024/2009_H1N1_|22_Jun_2009|2009|USA|NA"
"3602",3602,1,"gi|268634511|gb|CY051177.1|A/Wisconsin/629_D00428/2009_H1N1_|20_Jun_2009|2009|USA|NA"
"3603",3603,1,"gi|268634493|gb|CY051169.1|A/Wisconsin/629_D02063/2009_H1N1_|18_Jun_2009|2009|USA|NA"
"3604",3604,1,"gi|268634475|gb|CY051161.1|A/Wisconsin/629_D00541/2009_H1N1_|16_Jun_2009|2009|USA|NA"
"3605",3605,1,"gi|268634349|gb|CY051105.1|A/Wisconsin/629_D01618/2009_H1N1_|13_Jun_2009|2009|USA|NA"
"3606",3606,1,"gi|268634331|gb|CY051097.1|A/Wisconsin/629_D00196/2009_H1N1_|13_Jun_2009|2009|USA|NA"
"3607",3607,1,"gi|268634295|gb|CY051081.1|A/Wisconsin/629_D01326/2009_H1N1_|11_Jun_2009|2009|USA|NA"
"3608",3608,1,"gi|268634277|gb|CY051073.1|A/Wisconsin/629_D00579/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3609",3609,1,"gi|268634259|gb|CY051065.1|A/Wisconsin/629_D00101/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3610",3610,1,"gi|268634241|gb|CY051057.1|A/Wisconsin/629_D02068/2009_H1N1_|08_Jun_2009|2009|USA|NA"
"3611",3611,1,"gi|268634223|gb|CY051049.1|A/Wisconsin/629_D00008/2009_H1N1_|04_Jun_2009|2009|USA|NA"
"3612",3612,1,"gi|268634169|gb|CY051025.1|A/Wisconsin/629_D00017/2009_H1N1_|04_Jun_2009|2009|USA|NA"
"3613",3613,1,"gi|268634115|gb|CY051001.1|A/Wisconsin/629_D00665/2009_H1N1_|13_Jun_2009|2009|USA|NA"
"3614",3614,1,"gi|268634079|gb|CY050985.1|A/Wisconsin/629_D00592/2009_H1N1_|02_Jun_2009|2009|USA|NA"
"3615",3615,1,"gi|268634061|gb|CY050977.1|A/Wisconsin/629_D00367/2009_H1N1_|02_Jun_2009|2009|USA|NA"
"3616",3616,1,"gi|268634043|gb|CY050969.1|A/Wisconsin/629_D01725/2009_H1N1_|01_Jun_2009|2009|USA|NA"
"3617",3617,1,"gi|268633989|gb|CY050945.1|A/Wisconsin/629_D00374/2009_H1N1_|01_Jun_2009|2009|USA|NA"
"3618",3618,1,"gi|268633971|gb|CY050937.1|A/Wisconsin/629_D01847/2009_H1N1_|29_May_2009|2009|USA|NA"
"3619",3619,1,"gi|268633899|gb|CY050905.1|A/Wisconsin/629_D01779/2009_H1N1_|28_May_2009|2009|USA|NA"
"3620",3620,1,"gi|268633881|gb|CY050897.1|A/Wisconsin/629_D00949/2009_H1N1_|27_May_2009|2009|USA|NA"
"3621",3621,1,"gi|268511428|gb|CY050446.1|A/Wisconsin/629_D01482/2009_H1N1_|10_May_2009|2009|USA|NA"
"3622",3622,1,"gi|268509410|gb|CY050438.1|A/Wisconsin/629_D01886/2009_H1N1_|27_May_2009|2009|USA|NA"
"3623",3623,1,"gi|268507356|gb|CY050414.1|A/Wisconsin/629_D00752/2009_H1N1_|19_May_2009|2009|USA|NA"
"3624",3624,1,"gi|268507338|gb|CY050406.1|A/Wisconsin/629_D00451/2009_H1N1_|23_May_2009|2009|USA|NA"
"3625",3625,1,"gi|268507320|gb|CY050398.1|A/Wisconsin/629_D00989/2009_H1N1_|17_May_2009|2009|USA|NA"
"3626",3626,1,"gi|268507302|gb|CY050390.1|A/Wisconsin/629_D01839/2009_H1N1_|15_May_2009|2009|USA|NA"
"3627",3627,1,"gi|268507284|gb|CY050382.1|A/Wisconsin/629_D01295/2009_H1N1_|15_May_2009|2009|USA|NA"
"3628",3628,1,"gi|268426855|gb|CY050330.1|A/Wisconsin/629_D01851/2009_H1N1_|12_May_2009|2009|USA|NA"
"3629",3629,17,"gi|331067032|gb|CY090002.1|A/Wisconsin/629_S0235/2009_H1N1_|10_Jun_2009|2009|USA|NA"
"3630",3630,1,"gi|266630721|gb|CY050216.1|A/Mexico_City/003/2009_H1N1_|08_May_2009|2009|Mexico|NA"
"3631",3631,1,"gi|257825525|gb|CY046885.1|A/Wisconsin/629_D00498/2009_H1N1_|03_May_2009|2009|USA|NA"
"3632",3632,1,"gi|257825507|gb|CY046877.1|A/Wisconsin/629_D00396/2009_H1N1_|04_May_2009|2009|USA|NA"
"3633",3633,1,"gi|257825489|gb|CY046869.1|A/Wisconsin/629_D02272/2009_H1N1_|04_May_2009|2009|USA|NA"
"3634",3634,1,"gi|257825399|gb|CY046829.1|A/Wisconsin/629_D02144/2009_H1N1_|28_May_2009|2009|USA|NA"
"3635",3635,1,"gi|257825363|gb|CY046813.1|A/Wisconsin/629_D00698/2009_H1N1_|27_May_2009|2009|USA|NA"
"3636",3636,1,"gi|257822454|gb|CY046757.1|A/Wisconsin/629_D00160/2009_H1N1_|19_May_2009|2009|USA|NA"
"3637",3637,1,"gi|257822436|gb|CY046749.1|A/Wisconsin/629_D02064/2009_H1N1_|22_May_2009|2009|USA|NA"
"3638",3638,1,"gi|257822382|gb|CY046725.1|A/Wisconsin/629_D02427/2009_H1N1_|20_May_2009|2009|USA|NA"
"3639",3639,1,"gi|257819504|gb|CY046669.1|A/Wisconsin/629_D00064/2009_H1N1_|14_May_2009|2009|USA|NA"
"3640",3640,1,"gi|257819486|gb|CY046661.1|A/Wisconsin/629_D00997/2009_H1N1_|14_May_2009|2009|USA|NA"
"3641",3641,1,"gi|257819468|gb|CY046653.1|A/Wisconsin/629_D01837/2009_H1N1_|14_May_2009|2009|USA|NA"
"3642",3642,1,"gi|257819450|gb|CY046645.1|A/Wisconsin/629_D02227/2009_H1N1_|16_May_2009|2009|USA|NA"
"3643",3643,1,"gi|257819414|gb|CY046629.1|A/Wisconsin/629_D01839/2009_H1N1_|15_May_2009|2009|USA|NA"
"3644",3644,1,"gi|257816368|gb|CY046533.1|A/Wisconsin/629_D00714/2009_H1N1_|04_May_2009|2009|USA|NA"
"3645",3645,1,"gi|257816350|gb|CY046525.1|A/Wisconsin/629_D00183/2009_H1N1_|04_May_2009|2009|USA|NA"
"3646",3646,1,"gi|257816242|gb|CY046477.1|A/Wisconsin/629_D00015/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"3647",3647,1,"gi|257816224|gb|CY046469.1|A/Wisconsin/629_D01962/2009_H1N1_|04_May_2009|2009|USA|NA"
"3648",3648,1,"gi|257816206|gb|CY046461.1|A/Wisconsin/629_D01861/2009_H1N1_|01_May_2009|2009|USA|NA"
"3649",3649,1,"gi|257816134|gb|CY046429.1|A/Wisconsin/629_D00677/2009_H1N1_|01_May_2009|2009|USA|NA"
"3650",3650,1,"gi|257816116|gb|CY046421.1|A/Wisconsin/629_D00767/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"3651",3651,1,"gi|257816098|gb|CY046413.1|A/Wisconsin/629_D00447/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"3652",3652,1,"gi|257816080|gb|CY046405.1|A/Wisconsin/629_D00807/2009_H1N1_|04_May_2009|2009|USA|NA"
"3653",3653,1,"gi|257816062|gb|CY046397.1|A/Wisconsin/629_D01189/2009_H1N1_|02_May_2009|2009|USA|NA"
"3654",3654,1,"gi|257816026|gb|CY046381.1|A/Wisconsin/629_D01980/2009_H1N1_|02_May_2009|2009|USA|NA"
"3655",3655,1,"gi|257816008|gb|CY046373.1|A/Wisconsin/629_D01705/2009_H1N1_|03_May_2009|2009|USA|NA"
"3656",3656,1,"gi|257815972|gb|CY046357.1|A/Wisconsin/629_D01529/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"3657",3657,1,"gi|257815936|gb|CY046341.1|A/Wisconsin/629_D02455/2009_H1N1_|02_May_2009|2009|USA|NA"
"3658",3658,1,"gi|257815900|gb|CY046325.1|A/Wisconsin/629_D01810/2009_H1N1_|04_May_2009|2009|USA|NA"
"3659",3659,1,"gi|257815882|gb|CY046317.1|A/Wisconsin/629_D01308/2009_H1N1_|01_May_2009|2009|USA|NA"
"3660",3660,1,"gi|257815864|gb|CY046309.1|A/Wisconsin/629_D01642/2009_H1N1_|29_Apr_2009|2009|USA|NA"
"3661",3661,1,"gi|257815846|gb|CY046301.1|A/Wisconsin/629_D01486/2009_H1N1_|29_Apr_2009|2009|USA|NA"
"3662",3662,1,"gi|257825044|gb|CY046781.1|A/Wisconsin/629_D01894/2009_H1N1_|26_May_2009|2009|USA|NA"
"3663",3663,1,"gi|257816440|gb|CY046565.1|A/Wisconsin/629_D01919/2009_H1N1_|09_May_2009|2009|USA|NA"
"3664",3664,1,"gi|257815828|gb|CY046293.1|A/Wisconsin/629_D01817/2009_H1N1_|01_May_2009|2009|USA|NA"
"3665",3665,1,"gi|257815738|gb|CY046253.1|A/Wisconsin/629_D02432/2009_H1N1_|04_May_2009|2009|USA|NA"
"3666",3666,1,"gi|257815505|gb|CY046229.1|A/Wisconsin/629_D01296/2009_H1N1_|03_May_2009|2009|USA|NA"
"3667",3667,1,"gi|257815487|gb|CY046221.1|A/Wisconsin/629_D01251/2009_H1N1_|04_May_2009|2009|USA|NA"
"3668",3668,1,"gi|257815469|gb|CY046213.1|A/Wisconsin/629_D00869/2009_H1N1_|03_May_2009|2009|USA|NA"
"3669",3669,1,"gi|257815415|gb|CY046189.1|A/Wisconsin/629_D01793/2009_H1N1_|01_May_2009|2009|USA|NA"
"3670",3670,1,"gi|257787000|gb|GQ894909.1|A/Kentucky/06/2009_H1N1_|2009|2009|USA|NA"
"3671",3671,1,"gi|257786970|gb|GQ894877.1|A/Wisconsin/08/2009_H1N1_|2009|2009|USA|NA"
"3672",3672,1,"gi|253828602|gb|GQ377036.1|A/Illinois/02/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"3673",3673,1,"gi|253828600|gb|GQ377033.1|A/Alaska/04/2009_H1N1_|May_2009|2009|USA|NA"
"3674",3674,1,"gi|251833719|gb|GQ367490.1|A/Sao_Paulo/2303/2009_H1N1_|01_Jun_2009|2009|Brazil|SA"
"3675",3675,1,"gi|251833649|gb|GQ365457.1|A/Utsunomiya/2/2009_H1N1_|16_Jun_2009|2009|Japan|AS"
"3676",3676,1,"gi|251748156|gb|GQ290107.1|A/Beijing/502/2009_H1N1_|20_May_2009|2009|China|AS"
"3677",3677,1,"gi|243031471|gb|GQ338415.1|A/Wisconsin/07/2009_H1N1_|27_Apr_2009|2009|USA|NA"
"3678",3678,1,"gi|243031421|gb|GQ338362.1|A/Wisconsin/12/2009_H1N1_|07_May_2009|2009|USA|NA"
"3679",3679,1,"gi|242346908|gb|GQ334357.1|A/Utsunomiya/1/2009_H1N1_|16_Jun_2009|2009|Japan|AS"
"3680",3680,1,"gi|241959956|gb|GQ323572.1|A/Wisconsin/10/2009_H1N1_|04_May_2009|2009|USA|NA"
"3681",3681,1,"gi|241959924|gb|GQ323548.1|A/Wisconsin/11/2009_H1N1_|04_May_2009|2009|USA|NA"
"3682",3682,1,"gi|240256514|gb|GQ283487.1|A/Finland/554/2009_H1N1_|26_May_2009|2009|Finland|EU"
"3683",3683,1,"gi|238836220|gb|GQ223415.2|A/Beijing/501/2009_H1N1_|2009|2009|China|AS"
"3684",3684,1,"gi|266630577|gb|CY050152.1|A/Wisconsin/629_D00117/2009_H1N1_|28_May_2009|2009|USA|NA"
"3685",3685,1,"gi|238695730|gb|GQ225383.1|A/Beijing/3/2009_H1N1_|20_May_2009|2009|China|AS"
"3686",3686,1,"gi|388594544|gb|CY120207.1|A/Hong_Kong/H090_704_V10/2009_H1N1_|13_Jul_2009|2009|Hong_Kong|EU"
"3687",3687,1,"gi|382933605|gb|CY111757.1|A/Hong_Kong/H090_704_V10/2009_H1N1_|13_Jul_2009|2009|Hong_Kong|EU"
"3688",3688,1,"gi|341610560|gb|JN256876.1|A/Hong_Kong/H090_704_V1_0_/2009_H1N1_|13_Jul_2009|2009|China|AS"
"3689",3689,1,"gi|425785430|gb|CY128165.1|A/Viet_Nam/13032011/2009_H1N1_|20_Aug_2009|2009|Viet_Nam|AS"
"3690",3690,1,"gi|284459853|gb|CY055053.1|A/California/VRDL71/2009_H1N1_|28_Aug_2009|2009|USA|NA"
"3691",3691,1,"gi|425785628|gb|CY128253.1|A/Viet_Nam/13032051/2009_H1N1_|01_Oct_2009|2009|Viet_Nam|AS"
"3692",3692,1,"gi|343794706|gb|CY088689.1|A/Mum/NIV5442/2009_H1N1_|16_Aug_2009|2009|India|AS"
"3693",3693,1,"gi|474457369|gb|KC780823.1|A/New_Mexico/13/2009_H1N1_|22_Oct_2009|2009|USA|NA"
"3694",3694,1,"gi|474456670|gb|KC780526.1|A/Kansas/01/2010_H1N1_|02_Jan_2010|2010|USA|NA"
"3695",3695,1,"gi|425785718|gb|CY128293.1|A/Viet_Nam/13032074/2009_H1N1_|23_Oct_2009|2009|Viet_Nam|AS"
"3696",3696,1,"gi|388595248|gb|CY120471.1|A/Hong_Kong/H090_787_V10/2009_H1N1_|08_Aug_2009|2009|Hong_Kong|EU"
"3697",3697,1,"gi|382934354|gb|CY112077.1|A/Hong_Kong/H090_787_V10/2009_H1N1_|08_Aug_2009|2009|Hong_Kong|EU"
"3698",3698,1,"gi|341610640|gb|JN256916.1|A/Hong_Kong/H090_787_V1_0_/2009_H1N1_|08_Aug_2009|2009|China|AS"
"3699",3699,1,"gi|257786930|gb|GQ894809.1|A/New_York/80/2009_H1N1_|2009|2009|USA|NA"
"3700",3700,1,"gi|242276385|gb|GQ330646.1|A/Moscow/IIV03/2009_H1N1_|03_Jun_2009|2009|Russia|AS"
"3701",3701,1,"gi|382933479|gb|CY111701.1|A/Hong_Kong/H090_684_V10/2009_H1N1_|09_Jul_2009|2009|Hong_Kong|EU"
"3702",3702,1,"gi|382933497|gb|CY111709.1|A/Hong_Kong/H090_684_V23/2009_H1N1_|14_Jul_2009|2009|Hong_Kong|EU"
"3703",3703,1,"gi|388594454|gb|CY120167.1|A/Hong_Kong/H090_684_V10/2009_H1N1_|09_Jul_2009|2009|Hong_Kong|EU"
"3704",3704,1,"gi|388594472|gb|CY120175.1|A/Hong_Kong/H090_684_V23/2009_H1N1_|14_Jul_2009|2009|Hong_Kong|EU"
"3705",3705,1,"gi|341610548|gb|JN256870.1|A/Hong_Kong/H090_684_V2_3_/2009_H1N1_|14_Jul_2009|2009|China|AS"
"3706",3706,1,"gi|341610546|gb|JN256869.1|A/Hong_Kong/H090_684_V1_0_/2009_H1N1_|09_Jul_2009|2009|China|AS"
"3707",3707,1,"gi|425785610|gb|CY128245.1|A/Viet_Nam/13032048/2009_H1N1_|17_Sep_2009|2009|Viet_Nam|AS"
"3708",3708,1,"gi|336284625|gb|CY092195.1|A/Australia/38/2009_H1N1_|24_Jul_2009|2009|Australia|OC"
"3709",3709,1,"gi|290024683|gb|CY055599.1|A/Australia/16/2009_H1N1_|21_Jul_2009|2009|Australia|OC"
"3710",3710,1,"gi|254355255|gb|GQ392023.1|A/Moscow/IIV04/2009_H1N1_|09_Jul_2009|2009|Russia|AS"
"3711",3711,1,"gi|474458590|gb|KC781344.1|A/Washington/58/2009_H1N1_|22_Sep_2009|2009|USA|NA"
"3712",3712,1,"gi|349591299|gb|JN703386.1|A/Philippines/TMC09_262/2009_H1N1_|04_Aug_2009|2009|Philippines|AS"
"3713",3713,1,"gi|474458741|gb|KC781408.1|A/Utah/03/2010_H1N1_|08_Mar_2010|2010|USA|NA"
"3714",3714,1,"gi|474458415|gb|KC781269.1|A/Vermont/23/2009_H1N1_|03_Nov_2009|2009|USA|NA"
"3715",3715,1,"gi|474455777|gb|KC780146.1|A/California/06/2010_H1N1_|05_Apr_2010|2010|USA|NA"
"3716",3716,1,"gi|393710751|gb|CY123739.1|A/Singapore/ON2067/2009_H1N1_|11_Sep_2009|2009|Singapore|AS"
"3717",3717,4,"gi|307071051|gb|HQ239983.1|A/Canada_ON/RV2890/2009_H1N1_|24_Sep_2009|2009|Canada|NA"
"3718",3718,4,"gi|307071043|gb|HQ239979.1|A/Canada_NWT/RV2869/2009_H1N1_|15_Aug_2009|2009|Canada|NA"
"3719",3719,4,"gi|307071035|gb|HQ239975.1|A/Canada_NU/RV2851/2009_H1N1_|03_Sep_2009|2009|Canada|NA"
"3720",3720,1,"gi|308269852|gb|CY075582.1|A/Boston/663/2009_H1N1_|16_Nov_2009|2009|USA|NA"
"3721",3721,1,"gi|303385563|gb|CY071732.1|A/Mexico_City/WR1697T/2009_H1N1_|15_Sep_2009|2009|Mexico|NA"
"3722",3722,1,"gi|291360435|gb|CY057800.1|A/Wisconsin/629_D01466/2009_H1N1_|08_Nov_2009|2009|USA|NA"
"3723",3723,1,"gi|273677972|gb|CY052220.1|A/Texas/44301765/2009_H1N1_|30_Aug_2009|2009|USA|NA"
"3724",3724,1,"gi|265693159|gb|CY050005.1|A/Mexico_City/WR1297N/2009_H1N1_|03_Sep_2009|2009|Mexico|NA"
"3725",3725,1,"gi|425786085|gb|CY128437.1|A/Viet_Nam/001_1424/2009_H1N1_|05_Nov_2009|2009|Viet_Nam|AS"
"3726",3726,1,"gi|237604389|gb|GQ150343.1|A/Nonthaburi/102/2009_H1N1_|2009|2009|Thailand|AS"
"3727",3727,1,"gi|237847679|gb|GQ169381.1|A/Thailand/104/2009_H1N1_|06_May_2009|2009|Thailand|AS"
"3728",3728,1,"gi|393710731|gb|CY123729.1|A/Singapore/ON2035/2009_H1N1_|09_Sep_2009|2009|Singapore|AS"
"3729",3729,1,"gi|298855264|gb|CY065133.1|A/Netherlands/2143/2009_H1N1_|16_Nov_2009|2009|Netherlands|EU"
"3730",3730,2,"gi|399224396|gb|JX309095.1|A/Singapore/GP95/2010_H1N1_|07_Jan_2010|2010|Singapore|AS"
"3731",3731,2,"gi|399224082|gb|JX308959.1|A/Singapore/GP33/2010_H1N1_|05_Jan_2010|2010|Singapore|AS"
"3732",3732,2,"gi|359539574|gb|CY066180.1|A/Nagasaki/09N117/2010_H1N1_|06_Jan_2010|2010|Japan|AS"
"3733",3733,2,"gi|359538871|gb|CY066128.1|A/Hyogo/09K314/2009_H1N1_|12_Dec_2009|2009|Japan|AS"
"3734",3734,2,"gi|359538741|gb|CY066118.1|A/Kyoto/09K206/2009_H1N1_|08_Dec_2009|2009|Japan|AS"
"3735",3735,2,"gi|359538627|gb|CY066110.1|A/Hyogo/09K119/2009_H1N1_|26_Oct_2009|2009|Japan|AS"
"3736",3736,2,"gi|359538606|gb|CY066108.1|A/Hyogo/09K116/2009_H1N1_|22_Oct_2009|2009|Japan|AS"
"3737",3737,2,"gi|359538358|gb|CY066092.1|A/Kyoto/09K084/2009_H1N1_|16_Nov_2009|2009|Japan|AS"
"3738",3738,2,"gi|359537401|gb|CY066022.1|A/Niigata/09F047/2009_H1N1_|18_Nov_2009|2009|Japan|AS"
"3739",3739,2,"gi|347800342|dbj|AB649911.1|A/Toyama/383/2009_H1N1_|25_Nov_2009|2009|Japan|AS"
"3740",3740,1,"gi|474459013|gb|KC781524.1|A/South_Carolina/20/2009_H1N1_|30_Aug_2009|2009|USA|NA"
"3741",3741,1,"gi|341612197|gb|JN381383.1|A/Taiwan/99666/2009_H1N1_|Nov_2009|2009|Taiwan|AS"
"3742",3742,1,"gi|260181254|gb|CY047360.1|A/New_York/3741/2009_H1N1_|19_May_2009|2009|USA|NA"
"3743",3743,1,"gi|240851559|gb|GQ288374.1|A/Fuzhou/01/2009_H1N1_|28_May_2009|2009|China|AS"
"3744",3744,1,"gi|238695694|gb|GQ225367.1|A/Fujian/1/2009_H1N1_|22_May_2009|2009|China|AS"
"3745",3745,1,"gi|237769882|gb|GQ168658.1|A/New_York/27/2009_H1N1_|Apr_2009|2009|USA|NA"
