"","num","Differences","sequencename"
"1",1,365,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"1386",1386,286,"gi|444892729|gb|KC182535.1|Echovirus_E9|22_Jun_2010|2010|China|AS"
"1387",1387,286,"gi|444892727|gb|KC182534.1|Echovirus_E9|22_Jun_2010|2010|China|AS"
"1388",1388,274,"gi|589061625|gb|KF150161.1|E9|2010|2010|China|AS"
"1389",1389,268,"gi|589061623|gb|KF150160.1|E9|2010|2010|China|AS"
"1390",1390,268,"gi|589061627|gb|KF150162.1|E9|2010|2010|China|AS"
"1391",1391,266,"gi|589061683|gb|KF246762.1|E9|2010|2010|China|AS"
"1392",1392,266,"gi|589061681|gb|KF246761.1|E9|2010|2010|China|AS"
"1393",1393,264,"gi|589061679|gb|KF246760.1|E9|2010|2010|China|AS"
"1394",1394,268,"gi|526303989|gb|KC867097.1|E9|May_2009|2009|China|AS"
"1395",1395,273,"gi|526303987|gb|KC867096.1|E9|Apr_2008|2008|China|AS"
"1396",1396,263,"gi|528312264|emb|HF948095.1|Echovirus_E9|2002|2002|France|EU"
"1397",1397,316,"gi|183207700|gb|EU590814.1|Echovirus_E9|2005|2005|South_Korea|AS"
"1398",1398,268,"gi|159025680|emb|AM711104.1|Echovirus_E18|2006|2006|France|EU"
"1399",1399,268,"gi|159025616|emb|AM711072.1|Echovirus_E18|2006|2006|France|EU"
"1400",1400,281,"gi|528312268|emb|HF948097.1|Echovirus_E9|2006|2006|France|EU"
"1401",1401,253,"gi|258523359|gb|FJ868284.1|Human_coxsackievirus_B1|16_Apr_1991|1991|Australia|OC"
"1402",1402,254,"gi|258523357|gb|FJ868283.1|Human_coxsackievirus_B1|10_Apr_1991|1991|Australia|OC"
"1403",1403,258,"gi|528312238|emb|HF948082.1|Human_coxsackievirus_B1|2006|2006|France|EU"
"1404",1404,259,"gi|159025634|emb|AM711081.1|Echovirus_E6|2006|2006|France|EU"
"1405",1405,263,"gi|159025558|emb|AM711043.1|Echovirus_E13|2006|2006|France|EU"
"1406",1406,254,"gi|254973220|gb|GQ329732.1|Human_coxsackievirus_B1|1994|1994|China|AS"
"1407",1407,266,"gi|254973222|gb|GQ329733.1|Human_coxsackievirus_B1|2000|2000|China|AS"
"1408",1408,266,"gi|254973224|gb|GQ329734.1|Human_coxsackievirus_B1|2005|2005|China|AS"
"1409",1409,260,"gi|294724644|gb|GU949566.1|Human_coxsackievirus_B1|Jan_2008|2008|China|AS"
"1410",1410,261,"gi|294724642|gb|GU949565.1|Human_coxsackievirus_B1|Jan_2008|2008|China|AS"
"1411",1411,262,"gi|254973230|gb|GQ329737.1|Human_coxsackievirus_B1|2006|2006|China|AS"
"1412",1412,263,"gi|254973228|gb|GQ329736.1|Human_coxsackievirus_B1|2006|2006|China|AS"
"1413",1413,264,"gi|254973226|gb|GQ329735.1|Human_coxsackievirus_B1|2006|2006|China|AS"
"1414",1414,260,"gi|312165969|gb|HQ407400.1|Human_coxsackievirus_B1|16_Oct_2009|2009|China|AS"
"1415",1415,258,"gi|589061659|gb|KF246750.1|Human_coxsackievirus_B1|2010|2010|China|AS"
"1416",1416,259,"gi|589061611|gb|KF150154.1|Human_coxsackievirus_B1|2011|2011|China|AS"
"1417",1417,260,"gi|589061609|gb|KF150153.1|Human_coxsackievirus_B1|2011|2011|China|AS"
"1418",1418,259,"gi|589061605|gb|KF150151.1|Human_coxsackievirus_B1|2011|2011|China|AS"
"1419",1419,259,"gi|589061613|gb|KF150155.1|Human_coxsackievirus_B1|2011|2011|China|AS"
"1420",1420,260,"gi|589061607|gb|KF150152.1|Human_coxsackievirus_B1|2011|2011|China|AS"
"1421",1421,259,"gi|589061615|gb|KF150156.1|Human_coxsackievirus_B1|2011|2011|China|AS"
"1422",1422,261,"gi|589061657|gb|KF246749.1|Human_coxsackievirus_B1|2010|2010|China|AS"
"1423",1423,259,"gi|350627318|gb|JN572153.1|Human_coxsackievirus_B1|May_2009|2009|China|AS"
"1424",1424,259,"gi|294724648|gb|GU949568.1|Human_coxsackievirus_B1|Mar_2009|2009|China|AS"
"1425",1425,258,"gi|294724646|gb|GU949567.1|Human_coxsackievirus_B1|Mar_2009|2009|China|AS"
"1426",1426,261,"gi|451963798|gb|JX437642.1|Human_coxsackievirus_B1|2009|2009|Cameroon|AF"
"1427",1427,256,"gi|409685186|gb|JX513568.1|Human_coxsackievirus_B1|17_Mar_2008|2008|India|AS"
"1428",1428,251,"gi|409685189|gb|JX513569.1|Human_coxsackievirus_B1|10_May_2009|2009|India|AS"
"1429",1429,249,"gi|526303955|gb|KC867080.1|Human_coxsackievirus_B1|Feb_2012|2012|China|AS"
"1430",1430,253,"gi|359329469|emb|FR798000.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1431",1431,241,"gi|359329467|emb|FR797999.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1432",1432,241,"gi|359329463|emb|FR797997.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1433",1433,241,"gi|359329461|emb|FR797996.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1434",1434,241,"gi|359329457|emb|FR797994.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1435",1435,241,"gi|359329455|emb|FR797993.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1436",1436,241,"gi|359329453|emb|FR797992.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1437",1437,242,"gi|359329465|emb|FR797998.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1438",1438,242,"gi|359329459|emb|FR797995.1|Human_coxsackievirus_B1|2008|2008|Spain|EU"
"1439",1439,243,"gi|258523443|gb|FJ868326.1|Human_coxsackievirus_B1|23_Jun_2006|2006|Australia|OC"
"1440",1440,244,"gi|258523441|gb|FJ868325.1|Human_coxsackievirus_B1|01_Dec_2005|2005|Australia|OC"
"1441",1441,242,"gi|258523439|gb|FJ868324.1|Human_coxsackievirus_B1|25_Nov_2005|2005|Australia|OC"
"1442",1442,263,"gi|254973236|gb|GQ329740.1|Human_coxsackievirus_B2|2003|2003|China|AS"
"1443",1443,268,"gi|254973232|gb|GQ329738.1|Human_coxsackievirus_B2|2000|2000|China|AS"
"1444",1444,265,"gi|254973234|gb|GQ329739.1|Human_coxsackievirus_B2|2000|2000|China|AS"
"1445",1445,272,"gi|254973242|gb|GQ329743.1|Human_coxsackievirus_B2|1997|1997|China|AS"
"1446",1446,270,"gi|254973240|gb|GQ329742.1|Human_coxsackievirus_B2|1994|1994|China|AS"
"1447",1447,282,"gi|159025584|emb|AM711056.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1448",1448,268,"gi|258523361|gb|FJ868285.1|Human_coxsackievirus_B2|28_Jul_2005|2005|Australia|OC"
"1449",1449,268,"gi|528312240|emb|HF948083.1|Human_coxsackievirus_B2|2007|2007|France|EU"
"1450",1450,269,"gi|159025624|emb|AM711076.1|Echovirus_E9|2006|2006|France|EU"
"1451",1451,275,"gi|526303959|gb|KC867082.1|Human_coxsackievirus_B2|Jun_2012|2012|China|AS"
"1452",1452,273,"gi|526303957|gb|KC867081.1|Human_coxsackievirus_B2|Jun_2009|2009|China|AS"
"1453",1453,269,"gi|254973238|gb|GQ329741.1|Human_coxsackievirus_B2|2004|2004|China|AS"
"1454",1454,279,"gi|332183905|gb|HQ454498.1|Human_coxsackievirus_B2|2007|2007|India|AS"
"1455",1455,278,"gi|332183903|gb|HQ454497.1|Human_coxsackievirus_B2|2007|2007|India|AS"
"1456",1456,277,"gi|409685192|gb|JX513570.1|Human_coxsackievirus_B2|01_Apr_2008|2008|India|AS"
"1457",1457,280,"gi|409685260|gb|JX513595.1|EV_B80|07_May_2010|2010|India|AS"
"1458",1458,279,"gi|409685257|gb|JX513594.1|EV_B80|06_May_2010|2010|India|AS"
"1459",1459,281,"gi|409685255|gb|JX513593.1|EV_B80|06_May_2010|2010|India|AS"
"1460",1460,272,"gi|410816910|gb|JX644073.1|EV_B80|01_Jun_2004|2004|China|AS"
"1461",1461,332,"gi|334000242|gb|JF798682.1|EV_B80|10_May_2003|2003|China|AS"
"1462",1462,254,"gi|380082986|gb|JQ040513.1|Human_coxsackievirus_B3|25_Apr_2007|2007|China|AS"
"1463",1463,278,"gi|290109430|gb|GU550508.1|EV_B97|27_Aug_1999|1999|China|AS"
"1464",1464,281,"gi|254973438|gb|GQ329841.1|EV_B97|1999|1999|China|AS"
"1465",1465,217,"gi|306849394|gb|GU300055.1|Human_coxsackievirus_B5|1985|1985|Honduras|NA"
"1466",1466,223,"gi|306849392|gb|GU300054.1|Human_coxsackievirus_B5|1979|1979|Honduras|NA"
"1467",1467,220,"gi|306849390|gb|GU300053.1|Human_coxsackievirus_B5|1972|1972|USA|NA"
"1468",1468,228,"gi|306849370|gb|GU300043.1|Human_coxsackievirus_B5|1987|1987|Estonia|EU"
"1469",1469,227,"gi|306849374|gb|GU300045.1|Human_coxsackievirus_B5|1975|1975|Denmark|EU"
"1470",1470,229,"gi|528313420|emb|HF948029.1|Human_coxsackievirus_B5|1978|1978|France|EU"
"1471",1471,236,"gi|528312304|emb|HF948115.1|Human_coxsackievirus_B5|1979|1979|France|EU"
"1472",1472,221,"gi|306849372|gb|GU300044.1|Human_coxsackievirus_B5|1970|1970|USA|NA"
"1473",1473,226,"gi|306849382|gb|GU300049.1|Human_coxsackievirus_B5|1977|1977|USA|NA"
"1474",1474,221,"gi|306849380|gb|GU300048.1|Human_coxsackievirus_B5|1975|1975|Denmark|EU"
"1475",1475,216,"gi|306849378|gb|GU300047.1|Human_coxsackievirus_B5|1985|1985|Finland|EU"
"1476",1476,214,"gi|306849376|gb|GU300046.1|Human_coxsackievirus_B5|1984|1984|Finland|EU"
"1477",1477,226,"gi|306849386|gb|GU300051.1|Human_coxsackievirus_B5|1982|1982|Denmark|EU"
"1478",1478,226,"gi|306849388|gb|GU300052.1|Human_coxsackievirus_B5|1984|1984|Finland|EU"
"1479",1479,221,"gi|306849384|gb|GU300050.1|Human_coxsackievirus_B5|1982|1982|USA|NA"
"1480",1480,208,"gi|528313442|emb|HF948040.1|Human_coxsackievirus_B5|2011|2011|France|EU"
"1481",1481,214,"gi|528313480|emb|HF948059.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1482",1482,213,"gi|528312524|emb|HF948225.1|Human_coxsackievirus_B5|2010|2010|Germany|EU"
"1483",1483,213,"gi|528313494|emb|HF948066.1|Human_coxsackievirus_B5|2010|2010|Hungary|EU"
"1484",1484,216,"gi|528312354|emb|HF948140.1|Human_coxsackievirus_B5|2011|2011|France|EU"
"1485",1485,211,"gi|528312572|emb|HF948249.1|Human_coxsackievirus_B5|2010|2010|Denmark|EU"
"1486",1486,211,"gi|528312630|emb|HF948278.1|Human_coxsackievirus_B5|2009|2009|Germany|EU"
"1487",1487,209,"gi|528312574|emb|HF948250.1|Human_coxsackievirus_B5|2010|2010|Denmark|EU"
"1488",1488,208,"gi|528313496|emb|HF948067.1|Human_coxsackievirus_B5|2010|2010|Denmark|EU"
"1489",1489,209,"gi|528312570|emb|HF948248.1|Human_coxsackievirus_B5|2010|2010|Denmark|EU"
"1490",1490,210,"gi|528312566|emb|HF948246.1|Human_coxsackievirus_B5|2009|2009|Cyprus|EU"
"1491",1491,210,"gi|528312564|emb|HF948245.1|Human_coxsackievirus_B5|2009|2009|Cyprus|EU"
"1492",1492,218,"gi|528312548|emb|HF948237.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1493",1493,215,"gi|528312560|emb|HF948243.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1494",1494,213,"gi|528312558|emb|HF948242.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1495",1495,215,"gi|528312562|emb|HF948244.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1496",1496,215,"gi|528312552|emb|HF948239.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1497",1497,214,"gi|528312554|emb|HF948240.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1498",1498,215,"gi|528312550|emb|HF948238.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1499",1499,211,"gi|528313478|emb|HF948058.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1500",1500,207,"gi|528313472|emb|HF948055.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1501",1501,202,"gi|255688418|gb|GQ352398.1|Human_coxsackievirus_B5|2007|2007|Belarus|EU"
"1502",1502,202,"gi|255688414|gb|GQ352396.1|Human_coxsackievirus_B5|2006|2006|Belarus|EU"
"1503",1503,207,"gi|528312468|emb|HF948197.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1504",1504,208,"gi|528313470|emb|HF948054.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1505",1505,205,"gi|528312346|emb|HF948136.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1506",1506,206,"gi|159025572|emb|AM711050.1|Echovirus_E13|2006|2006|France|EU"
"1507",1507,208,"gi|528313468|emb|HF948053.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1508",1508,209,"gi|528312474|emb|HF948200.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1509",1509,208,"gi|528312470|emb|HF948198.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1510",1510,206,"gi|528312466|emb|HF948196.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1511",1511,210,"gi|528312464|emb|HF948195.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1512",1512,210,"gi|528312452|emb|HF948189.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1513",1513,210,"gi|528312446|emb|HF948186.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1514",1514,208,"gi|528312476|emb|HF948201.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1515",1515,208,"gi|528312458|emb|HF948192.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1516",1516,206,"gi|255688416|gb|GQ352397.1|Human_coxsackievirus_B5|2006|2006|Belarus|EU"
"1517",1517,207,"gi|528313466|emb|HF948052.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1518",1518,207,"gi|528312472|emb|HF948199.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1519",1519,209,"gi|159025658|emb|AM711093.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1520",1520,211,"gi|159025598|emb|AM711063.1|Human_coxsackievirus_B4|2006|2006|France|EU"
"1521",1521,210,"gi|528312340|emb|HF948133.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1522",1522,207,"gi|528313476|emb|HF948057.1|Human_coxsackievirus_B5|2008|2008|France|EU"
"1523",1523,211,"gi|528313448|emb|HF948043.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1524",1524,212,"gi|528312356|emb|HF948141.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1525",1525,207,"gi|528312496|emb|HF948211.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1526",1526,206,"gi|528313444|emb|HF948041.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1527",1527,204,"gi|528312506|emb|HF948216.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1528",1528,205,"gi|528312504|emb|HF948215.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1529",1529,205,"gi|528312350|emb|HF948138.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1530",1530,204,"gi|528312502|emb|HF948214.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1531",1531,214,"gi|528312580|emb|HF948253.1|Human_coxsackievirus_B5|2009|2009|Denmark|EU"
"1532",1532,214,"gi|528312578|emb|HF948252.1|Human_coxsackievirus_B5|2009|2009|Denmark|EU"
"1533",1533,214,"gi|528312230|emb|HF948078.1|Human_coxsackievirus_B5|2009|2009|Germany|EU"
"1534",1534,208,"gi|528312450|emb|HF948188.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1535",1535,208,"gi|528313486|emb|HF948062.1|Human_coxsackievirus_B5|2006|2006|Germany|EU"
"1536",1536,207,"gi|528312516|emb|HF948221.1|Human_coxsackievirus_B5|2006|2006|Germany|EU"
"1537",1537,210,"gi|528313488|emb|HF948063.1|Human_coxsackievirus_B5|2008|2008|Germany|EU"
"1538",1538,208,"gi|528313434|emb|HF948036.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1539",1539,208,"gi|159025632|emb|AM711080.1|Human_coxsackievirus_B1|2006|2006|France|EU"
"1540",1540,209,"gi|528312622|emb|HF948274.1|Human_coxsackievirus_B5|2005|2005|Germany|EU"
"1541",1541,211,"gi|528312582|emb|HF948254.1|Human_coxsackievirus_B5|2007|2007|Denmark|EU"
"1542",1542,209,"gi|528312588|emb|HF948257.1|Human_coxsackievirus_B5|2006|2006|Denmark|EU"
"1543",1543,216,"gi|528313440|emb|HF948039.1|Human_coxsackievirus_B5|2011|2011|France|EU"
"1544",1544,213,"gi|528312628|emb|HF948277.1|Human_coxsackievirus_B5|2009|2009|Germany|EU"
"1545",1545,213,"gi|528312520|emb|HF948223.1|Human_coxsackievirus_B5|2009|2009|Germany|EU"
"1546",1546,213,"gi|528312498|emb|HF948212.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1547",1547,212,"gi|528312482|emb|HF948204.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1548",1548,210,"gi|528313446|emb|HF948042.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1549",1549,209,"gi|528312492|emb|HF948209.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1550",1550,208,"gi|528312494|emb|HF948210.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1551",1551,209,"gi|528312490|emb|HF948208.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1552",1552,208,"gi|528312486|emb|HF948206.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1553",1553,208,"gi|528312484|emb|HF948205.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1554",1554,211,"gi|528312342|emb|HF948134.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1555",1555,212,"gi|159025578|emb|AM711053.1|Echovirus_E30|2006|2006|France|EU"
"1556",1556,212,"gi|528313492|emb|HF948065.1|Human_coxsackievirus_B5|2008|2008|Italy|EU"
"1557",1557,210,"gi|528312632|emb|HF948279.1|Human_coxsackievirus_B5|2009|2009|Austria|EU"
"1558",1558,208,"gi|528312462|emb|HF948194.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1559",1559,207,"gi|528313464|emb|HF948051.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1560",1560,209,"gi|528312448|emb|HF948187.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1561",1561,209,"gi|528312460|emb|HF948193.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1562",1562,206,"gi|528312454|emb|HF948190.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1563",1563,208,"gi|159025576|emb|AM711052.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1564",1564,207,"gi|528312344|emb|HF948135.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1565",1565,211,"gi|528312500|emb|HF948213.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1566",1566,210,"gi|528312624|emb|HF948275.1|Human_coxsackievirus_B5|2009|2009|Germany|EU"
"1567",1567,207,"gi|528312480|emb|HF948203.1|Human_coxsackievirus_B5|2008|2008|France|EU"
"1568",1568,210,"gi|528312522|emb|HF948224.1|Human_coxsackievirus_B5|2009|2009|Germany|EU"
"1569",1569,207,"gi|528313500|emb|HF948069.1|Human_coxsackievirus_B5|2009|2009|Denmark|EU"
"1570",1570,207,"gi|528312576|emb|HF948251.1|Human_coxsackievirus_B5|2009|2009|Denmark|EU"
"1571",1571,207,"gi|528312626|emb|HF948276.1|Human_coxsackievirus_B5|2009|2009|Germany|EU"
"1572",1572,206,"gi|528312488|emb|HF948207.1|Human_coxsackievirus_B5|2009|2009|France|EU"
"1573",1573,209,"gi|528312508|emb|HF948217.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1574",1574,209,"gi|528312348|emb|HF948137.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1575",1575,210,"gi|528312352|emb|HF948139.1|Human_coxsackievirus_B5|2010|2010|France|EU"
"1576",1576,214,"gi|306849366|gb|GU300041.1|Human_coxsackievirus_B5|1987|1987|USA|NA"
"1577",1577,210,"gi|528312234|emb|HF948080.1|Human_coxsackievirus_B5|2004|2004|Austria|EU"
"1578",1578,220,"gi|528313508|emb|HF948073.1|Human_coxsackievirus_B5|2002|2002|Denmark|EU"
"1579",1579,220,"gi|528312608|emb|HF948267.1|Human_coxsackievirus_B5|2002|2002|Denmark|EU"
"1580",1580,221,"gi|528312606|emb|HF948266.1|Human_coxsackievirus_B5|2002|2002|Denmark|EU"
"1581",1581,214,"gi|528312386|emb|HF948156.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1582",1582,213,"gi|528313510|emb|HF948074.1|Human_coxsackievirus_B5|2001|2001|Denmark|EU"
"1583",1583,212,"gi|528312362|emb|HF948144.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1584",1584,212,"gi|528312360|emb|HF948143.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1585",1585,211,"gi|528313482|emb|HF948060.1|Human_coxsackievirus_B5|2000|2000|Germany|EU"
"1586",1586,215,"gi|306849368|gb|GU300042.1|Human_coxsackievirus_B5|1992|1992|Finland|EU"
"1587",1587,219,"gi|528312546|emb|HF948236.1|Human_coxsackievirus_B5|2003|2003|Cyprus|EU"
"1588",1588,217,"gi|528313490|emb|HF948064.1|Human_coxsackievirus_B5|2010|2010|Germany|EU"
"1589",1589,214,"gi|528312584|emb|HF948255.1|Human_coxsackievirus_B5|2006|2006|Denmark|EU"
"1590",1590,211,"gi|528312590|emb|HF948258.1|Human_coxsackievirus_B5|2006|2006|Denmark|EU"
"1591",1591,210,"gi|528312586|emb|HF948256.1|Human_coxsackievirus_B5|2006|2006|Denmark|EU"
"1592",1592,218,"gi|528313424|emb|HF948031.1|Human_coxsackievirus_B5|1996|1996|France|EU"
"1593",1593,215,"gi|528312620|emb|HF948273.1|Human_coxsackievirus_B5|1999|1999|Denmark|EU"
"1594",1594,218,"gi|528312318|emb|HF948122.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1595",1595,214,"gi|528312320|emb|HF948123.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1596",1596,215,"gi|528312616|emb|HF948271.1|Human_coxsackievirus_B5|2001|2001|Denmark|EU"
"1597",1597,219,"gi|528312618|emb|HF948272.1|Human_coxsackievirus_B5|2000|2000|Denmark|EU"
"1598",1598,216,"gi|528313428|emb|HF948033.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1599",1599,216,"gi|528312364|emb|HF948145.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1600",1600,213,"gi|528312510|emb|HF948218.1|Human_coxsackievirus_B5|2000|2000|Germany|EU"
"1601",1601,212,"gi|528312382|emb|HF948154.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1602",1602,215,"gi|528312372|emb|HF948149.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1603",1603,215,"gi|528312370|emb|HF948148.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1604",1604,212,"gi|528312514|emb|HF948220.1|Human_coxsackievirus_B5|2004|2004|Germany|EU"
"1605",1605,218,"gi|255688408|gb|GQ352393.1|Human_coxsackievirus_B5|2003|2003|Belarus|EU"
"1606",1606,217,"gi|255688406|gb|GQ352392.1|Human_coxsackievirus_B5|2003|2003|Belarus|EU"
"1607",1607,216,"gi|528312518|emb|HF948222.1|Human_coxsackievirus_B5|2007|2007|Germany|EU"
"1608",1608,213,"gi|528313514|emb|HF948076.1|Human_coxsackievirus_B5|2004|2004|Germany|EU"
"1609",1609,212,"gi|528312614|emb|HF948270.1|Human_coxsackievirus_B5|2001|2001|Denmark|EU"
"1610",1610,212,"gi|528312612|emb|HF948269.1|Human_coxsackievirus_B5|2002|2002|Denmark|EU"
"1611",1611,212,"gi|528312512|emb|HF948219.1|Human_coxsackievirus_B5|2001|2001|Germany|EU"
"1612",1612,210,"gi|528312232|emb|HF948079.1|Human_coxsackievirus_B5|2004|2004|Austria|EU"
"1613",1613,214,"gi|528312592|emb|HF948259.1|Human_coxsackievirus_B5|2004|2004|Denmark|EU"
"1614",1614,213,"gi|528312594|emb|HF948260.1|Human_coxsackievirus_B5|2003|2003|Denmark|EU"
"1615",1615,213,"gi|528312604|emb|HF948265.1|Human_coxsackievirus_B5|2003|2003|Denmark|EU"
"1616",1616,213,"gi|528312598|emb|HF948262.1|Human_coxsackievirus_B5|2003|2003|Denmark|EU"
"1617",1617,212,"gi|528312600|emb|HF948263.1|Human_coxsackievirus_B5|2003|2003|Denmark|EU"
"1618",1618,212,"gi|528312596|emb|HF948261.1|Human_coxsackievirus_B5|2003|2003|Denmark|EU"
"1619",1619,211,"gi|528312602|emb|HF948264.1|Human_coxsackievirus_B5|2003|2003|Denmark|EU"
"1620",1620,217,"gi|528313422|emb|HF948030.1|Human_coxsackievirus_B5|1993|1993|France|EU"
"1621",1621,219,"gi|306849364|gb|GU300040.1|Human_coxsackievirus_B5|1991|1991|Finland|EU"
"1622",1622,217,"gi|258523371|gb|FJ868290.1|Human_coxsackievirus_B5|07_Jan_1992|1992|Australia|OC"
"1623",1623,218,"gi|306849362|gb|GU300039.1|Human_coxsackievirus_B5|1989|1989|Finland|EU"
"1624",1624,217,"gi|306849354|gb|GU300035.1|Human_coxsackievirus_B5|1989|1989|Finland|EU"
"1625",1625,211,"gi|258523457|gb|FJ868333.1|Human_coxsackievirus_B5|20_Feb_1991|1991|Australia|OC"
"1626",1626,212,"gi|258523373|gb|FJ868291.1|Human_coxsackievirus_B5|20_May_1992|1992|Australia|OC"
"1627",1627,213,"gi|258523461|gb|FJ868335.1|Human_coxsackievirus_B5|13_Feb_1991|1991|Australia|OC"
"1628",1628,212,"gi|258523459|gb|FJ868334.1|Human_coxsackievirus_B5|16_Apr_1991|1991|Australia|OC"
"1629",1629,215,"gi|306849356|gb|GU300036.1|Human_coxsackievirus_B5|1989|1989|Finland|EU"
"1630",1630,216,"gi|306849360|gb|GU300038.1|Human_coxsackievirus_B5|1988|1988|Finland|EU"
"1631",1631,215,"gi|306849358|gb|GU300037.1|Human_coxsackievirus_B5|1987|1987|Finland|EU"
"1632",1632,221,"gi|306849350|gb|GU300033.1|Human_coxsackievirus_B5|1987|1987|Finland|EU"
"1633",1633,218,"gi|306849352|gb|GU300034.1|Human_coxsackievirus_B5|1989|1989|Finland|EU"
"1634",1634,269,"gi|409685200|gb|JX513573.1|Human_coxsackievirus_B3|13_May_2009|2009|India|AS"
"1635",1635,263,"gi|409685207|gb|JX513576.1|Human_coxsackievirus_B3|26_May_2009|2009|India|AS"
"1636",1636,250,"gi|409685205|gb|JX513575.1|Human_coxsackievirus_B3|02_Jun_2009|2009|India|AS"
"1637",1637,251,"gi|513136975|gb|KF177116.1|Human_coxsackievirus_B3|12_Jun_2009|2009|India|AS"
"1638",1638,247,"gi|409685202|gb|JX513574.1|Human_coxsackievirus_B3|29_May_2009|2009|India|AS"
"1639",1639,242,"gi|409685197|gb|JX513572.1|Human_coxsackievirus_B3|23_Apr_2008|2008|India|AS"
"1640",1640,246,"gi|395484606|gb|JQ364846.1|Human_coxsackievirus_B3|2001|2001|China|AS"
"1641",1641,251,"gi|395484636|gb|JQ364861.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1642",1642,244,"gi|395484682|gb|JQ364884.1|Human_coxsackievirus_B3|2002|2002|China|AS"
