"","num","Differences","sequencename"
"1",1,420,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"1270",1270,157,"gi|429558944|gb|JX274938.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1271",1271,155,"gi|239915935|dbj|AB467765.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1272",1272,155,"gi|239915921|dbj|AB467758.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1273",1273,155,"gi|239914656|dbj|AB467798.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1274",1274,153,"gi|239914648|dbj|AB467794.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1275",1275,156,"gi|239915943|dbj|AB467769.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1276",1276,155,"gi|239915919|dbj|AB467757.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1277",1277,155,"gi|239914686|dbj|AB467813.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1278",1278,155,"gi|429558478|gb|JX274705.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1279",1279,155,"gi|429558840|gb|JX274886.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1280",1280,156,"gi|429558838|gb|JX274885.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1281",1281,155,"gi|429558520|gb|JX274726.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1282",1282,157,"gi|110618300|gb|DQ841133.1|Human_poliovirus_2|2004|2004|Switzerland|EU"
"1283",1283,156,"gi|110618298|gb|DQ841132.1|Human_poliovirus_2|2004|2004|Switzerland|EU"
"1284",1284,156,"gi|110618296|gb|DQ841131.1|Human_poliovirus_2|2004|2004|Switzerland|EU"
"1285",1285,156,"gi|110618294|gb|DQ841130.1|Human_poliovirus_2|2004|2004|Switzerland|EU"
"1286",1286,156,"gi|110618292|gb|DQ841129.1|Human_poliovirus_2|2004|2004|Switzerland|EU"
"1287",1287,156,"gi|110618290|gb|DQ841128.1|Human_poliovirus_2|2004|2004|Switzerland|EU"
"1288",1288,154,"gi|572099102|gb|KF666621.1|Human_poliovirus_2|2013|2013|China|AS"
"1289",1289,154,"gi|572099096|gb|KF666618.1|Human_poliovirus_2|2013|2013|China|AS"
"1290",1290,154,"gi|572099094|gb|KF666617.1|Human_poliovirus_2|2013|2013|China|AS"
"1291",1291,155,"gi|572099018|gb|KF666579.1|Human_poliovirus_2|2012|2012|China|AS"
"1292",1292,155,"gi|572099012|gb|KF666576.1|Human_poliovirus_2|2012|2012|China|AS"
"1293",1293,155,"gi|572099010|gb|KF666575.1|Human_poliovirus_2|2012|2012|China|AS"
"1294",1294,155,"gi|429558644|gb|JX274788.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1295",1295,155,"gi|429558540|gb|JX274736.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1296",1296,169,"gi|429558814|gb|JX274873.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1297",1297,156,"gi|429559006|gb|JX274969.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1298",1298,160,"gi|239915929|dbj|AB467762.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1299",1299,155,"gi|429558834|gb|JX274883.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1300",1300,155,"gi|429558780|gb|JX274856.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1301",1301,154,"gi|429558700|gb|JX274816.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1302",1302,154,"gi|429558572|gb|JX274752.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1303",1303,155,"gi|429558484|gb|JX274708.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1304",1304,155,"gi|82542526|gb|DQ264296.1|Human_poliovirus_2|2001|2001|Moldova|NA"
"1305",1305,153,"gi|429558790|gb|JX274861.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1306",1306,153,"gi|429558534|gb|JX274733.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1307",1307,155,"gi|572099110|gb|KF666625.1|Human_poliovirus_2|2013|2013|China|AS"
"1308",1308,155,"gi|572099038|gb|KF666589.1|Human_poliovirus_2|2012|2012|China|AS"
"1309",1309,155,"gi|429558728|gb|JX274830.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1310",1310,154,"gi|429558682|gb|JX274807.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1311",1311,155,"gi|429558662|gb|JX274797.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1312",1312,155,"gi|429558614|gb|JX274773.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1313",1313,155,"gi|429558562|gb|JX274747.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1314",1314,155,"gi|445066196|gb|KC136311.1|Human_poliovirus_2|Apr_2011|2011|China|AS"
"1315",1315,155,"gi|429558560|gb|JX274746.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1316",1316,155,"gi|572099124|gb|KF666632.1|Human_poliovirus_2|2013|2013|China|AS"
"1317",1317,154,"gi|429558922|gb|JX274927.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1318",1318,155,"gi|429558896|gb|JX274914.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1319",1319,153,"gi|429558872|gb|JX274902.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1320",1320,156,"gi|429558946|gb|JX274939.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1321",1321,156,"gi|429558918|gb|JX274925.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1322",1322,155,"gi|429558822|gb|JX274877.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1323",1323,155,"gi|429558820|gb|JX274876.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1324",1324,156,"gi|429558692|gb|JX274812.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1325",1325,153,"gi|429558604|gb|JX274768.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1326",1326,156,"gi|82542534|gb|DQ264300.1|Human_poliovirus_2|2000|2000|Turkmenistan|AS"
"1327",1327,154,"gi|572099048|gb|KF666594.1|Human_poliovirus_2|2012|2012|China|AS"
"1328",1328,156,"gi|429559020|gb|JX274976.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1329",1329,155,"gi|429558938|gb|JX274935.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1330",1330,155,"gi|429558500|gb|JX274716.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1331",1331,155,"gi|429559004|gb|JX274968.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1332",1332,155,"gi|429558936|gb|JX274934.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1333",1333,155,"gi|429558924|gb|JX274928.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1334",1334,155,"gi|429558916|gb|JX274924.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1335",1335,155,"gi|429558894|gb|JX274913.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1336",1336,155,"gi|429558804|gb|JX274868.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1337",1337,155,"gi|429558652|gb|JX274792.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1338",1338,155,"gi|429558606|gb|JX274769.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1339",1339,155,"gi|429558528|gb|JX274730.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1340",1340,155,"gi|429558522|gb|JX274727.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1341",1341,155,"gi|385541246|dbj|AB629951.1|Human_poliovirus_2|2009|2009|Japan|AS"
"1342",1342,155,"gi|82542542|gb|DQ264304.1|Human_poliovirus_2|2001|2001|Russia|AS"
"1343",1343,155,"gi|239914650|dbj|AB467795.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1344",1344,153,"gi|239915925|dbj|AB467760.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1345",1345,155,"gi|239914634|dbj|AB467787.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1346",1346,155,"gi|239914622|dbj|AB467781.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1347",1347,155,"gi|239914666|dbj|AB467803.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1348",1348,155,"gi|429558712|gb|JX274822.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1349",1349,153,"gi|429558714|gb|JX274823.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1350",1350,157,"gi|239914660|dbj|AB467800.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1351",1351,157,"gi|239915939|dbj|AB467767.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1352",1352,154,"gi|572099122|gb|KF666631.1|Human_poliovirus_2|2013|2013|China|AS"
"1353",1353,154,"gi|572099054|gb|KF666597.1|Human_poliovirus_2|2013|2013|China|AS"
"1354",1354,154,"gi|572099052|gb|KF666596.1|Human_poliovirus_2|2013|2013|China|AS"
"1355",1355,154,"gi|572099050|gb|KF666595.1|Human_poliovirus_2|2012|2012|China|AS"
"1356",1356,154,"gi|572099040|gb|KF666590.1|Human_poliovirus_2|2012|2012|China|AS"
"1357",1357,154,"gi|572099028|gb|KF666584.1|Human_poliovirus_2|2012|2012|China|AS"
"1358",1358,154,"gi|572099016|gb|KF666578.1|Human_poliovirus_2|2012|2012|China|AS"
"1359",1359,154,"gi|572099008|gb|KF666574.1|Human_poliovirus_2|2012|2012|China|AS"
"1360",1360,154,"gi|429559024|gb|JX274978.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1361",1361,154,"gi|429559014|gb|JX274973.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1362",1362,154,"gi|429559008|gb|JX274970.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1363",1363,154,"gi|429558990|gb|JX274961.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1364",1364,154,"gi|429558988|gb|JX274960.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1365",1365,154,"gi|429558986|gb|JX274959.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1366",1366,154,"gi|429558984|gb|JX274958.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1367",1367,154,"gi|429558978|gb|JX274955.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1368",1368,154,"gi|429558976|gb|JX274954.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1369",1369,154,"gi|429558972|gb|JX274952.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1370",1370,154,"gi|429558970|gb|JX274951.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1371",1371,154,"gi|429558954|gb|JX274943.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1372",1372,154,"gi|429558952|gb|JX274942.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1373",1373,154,"gi|429558950|gb|JX274941.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1374",1374,154,"gi|429558892|gb|JX274912.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1375",1375,154,"gi|429558888|gb|JX274910.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1376",1376,154,"gi|429558884|gb|JX274908.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1377",1377,154,"gi|429558862|gb|JX274897.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1378",1378,154,"gi|429558850|gb|JX274891.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1379",1379,154,"gi|429558846|gb|JX274889.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1380",1380,154,"gi|429558844|gb|JX274888.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1381",1381,154,"gi|429558842|gb|JX274887.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1382",1382,154,"gi|429558836|gb|JX274884.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1383",1383,154,"gi|429558830|gb|JX274881.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1384",1384,154,"gi|429558824|gb|JX274878.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1385",1385,154,"gi|429558812|gb|JX274872.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1386",1386,154,"gi|429558808|gb|JX274870.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1387",1387,154,"gi|429558806|gb|JX274869.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1388",1388,168,"gi|429558802|gb|JX274867.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1389",1389,154,"gi|429558800|gb|JX274866.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1390",1390,154,"gi|429558798|gb|JX274865.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1391",1391,154,"gi|429558796|gb|JX274864.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1392",1392,154,"gi|429558792|gb|JX274862.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1393",1393,154,"gi|429558788|gb|JX274860.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1394",1394,154,"gi|429558786|gb|JX274859.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1395",1395,154,"gi|429558784|gb|JX274858.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1396",1396,154,"gi|429558782|gb|JX274857.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1397",1397,154,"gi|429558772|gb|JX274852.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1398",1398,154,"gi|429558770|gb|JX274851.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1399",1399,154,"gi|429558762|gb|JX274847.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1400",1400,154,"gi|429558760|gb|JX274846.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1401",1401,154,"gi|429558754|gb|JX274843.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1402",1402,154,"gi|429558746|gb|JX274839.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1403",1403,154,"gi|429558744|gb|JX274838.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1404",1404,154,"gi|429558740|gb|JX274836.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1405",1405,154,"gi|429558738|gb|JX274835.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1406",1406,154,"gi|429558734|gb|JX274833.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1407",1407,154,"gi|429558730|gb|JX274831.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1408",1408,154,"gi|429558726|gb|JX274829.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1409",1409,154,"gi|429558724|gb|JX274828.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1410",1410,154,"gi|429558722|gb|JX274827.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1411",1411,154,"gi|429558718|gb|JX274825.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1412",1412,154,"gi|429558716|gb|JX274824.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1413",1413,154,"gi|429558708|gb|JX274820.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1414",1414,154,"gi|429558706|gb|JX274819.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1415",1415,154,"gi|429558704|gb|JX274818.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1416",1416,154,"gi|429558694|gb|JX274813.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1417",1417,154,"gi|429558690|gb|JX274811.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1418",1418,154,"gi|429558684|gb|JX274808.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1419",1419,154,"gi|429558680|gb|JX274806.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1420",1420,154,"gi|429558668|gb|JX274800.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1421",1421,154,"gi|429558666|gb|JX274799.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1422",1422,154,"gi|429558660|gb|JX274796.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1423",1423,154,"gi|429558656|gb|JX274794.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1424",1424,154,"gi|429558654|gb|JX274793.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1425",1425,154,"gi|429558650|gb|JX274791.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1426",1426,154,"gi|429558648|gb|JX274790.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1427",1427,154,"gi|429558646|gb|JX274789.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1428",1428,154,"gi|429558642|gb|JX274787.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1429",1429,154,"gi|429558640|gb|JX274786.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1430",1430,154,"gi|429558638|gb|JX274785.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1431",1431,221,"gi|429558636|gb|JX274784.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1432",1432,154,"gi|429558634|gb|JX274783.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1433",1433,154,"gi|429558630|gb|JX274781.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1434",1434,154,"gi|429558628|gb|JX274780.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1435",1435,154,"gi|429558626|gb|JX274779.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1436",1436,154,"gi|429558624|gb|JX274778.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1437",1437,154,"gi|429558620|gb|JX274776.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1438",1438,154,"gi|429558618|gb|JX274775.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1439",1439,160,"gi|429558612|gb|JX274772.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1440",1440,160,"gi|429558610|gb|JX274771.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1441",1441,154,"gi|429558608|gb|JX274770.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1442",1442,154,"gi|429558602|gb|JX274767.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1443",1443,154,"gi|429558596|gb|JX274764.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1444",1444,154,"gi|429558594|gb|JX274763.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1445",1445,154,"gi|429558592|gb|JX274762.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1446",1446,154,"gi|429558590|gb|JX274761.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1447",1447,154,"gi|429558588|gb|JX274760.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1448",1448,163,"gi|429558586|gb|JX274759.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1449",1449,154,"gi|429558580|gb|JX274756.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1450",1450,154,"gi|429558578|gb|JX274755.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1451",1451,154,"gi|429558576|gb|JX274754.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1452",1452,154,"gi|429558574|gb|JX274753.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1453",1453,154,"gi|429558568|gb|JX274750.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1454",1454,154,"gi|429558556|gb|JX274744.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1455",1455,154,"gi|429558554|gb|JX274743.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1456",1456,154,"gi|429558552|gb|JX274742.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1457",1457,154,"gi|429558550|gb|JX274741.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1458",1458,154,"gi|429558548|gb|JX274740.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1459",1459,154,"gi|429558546|gb|JX274739.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1460",1460,154,"gi|429558544|gb|JX274738.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1461",1461,154,"gi|429558542|gb|JX274737.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1462",1462,154,"gi|429558536|gb|JX274734.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1463",1463,154,"gi|429558502|gb|JX274717.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1464",1464,154,"gi|429558498|gb|JX274715.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1465",1465,154,"gi|429558496|gb|JX274714.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1466",1466,154,"gi|429558494|gb|JX274713.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1467",1467,154,"gi|429558492|gb|JX274712.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1468",1468,154,"gi|429558490|gb|JX274711.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1469",1469,154,"gi|429558488|gb|JX274710.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1470",1470,154,"gi|429558486|gb|JX274709.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1471",1471,154,"gi|429558480|gb|JX274706.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1472",1472,154,"gi|429558476|gb|JX274704.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1473",1473,154,"gi|429558474|gb|JX274703.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1474",1474,154,"gi|429558472|gb|JX274702.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1475",1475,154,"gi|429558470|gb|JX274701.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1476",1476,154,"gi|429558468|gb|JX274700.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1477",1477,154,"gi|429558466|gb|JX274699.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1478",1478,154,"gi|429558464|gb|JX274698.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1479",1479,154,"gi|429558462|gb|JX274697.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1480",1480,154,"gi|429558460|gb|JX274696.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1481",1481,154,"gi|429558440|gb|JX274686.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1482",1482,154,"gi|429558434|gb|JX274683.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1483",1483,154,"gi|429558430|gb|JX274681.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1484",1484,154,"gi|429558428|gb|JX274680.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1485",1485,154,"gi|397172269|gb|JN688975.1|Human_poliovirus_2|2010|2010|Brazil|SA"
"1486",1486,154,"gi|397172267|gb|JN688974.1|Human_poliovirus_2|2010|2010|Brazil|SA"
"1487",1487,154,"gi|397172263|gb|JN688972.1|Human_poliovirus_2|2010|2010|Brazil|SA"
"1488",1488,154,"gi|145208550|gb|EF490676.1|Human_poliovirus_2|2006|2006|Switzerland|EU"
"1489",1489,154,"gi|110618304|gb|DQ841135.1|Human_poliovirus_2|2005|2005|Switzerland|EU"
"1490",1490,154,"gi|82542538|gb|DQ264302.1|Human_poliovirus_2|2000|2000|Kazakhstan|AS"
"1491",1491,154,"gi|239915947|dbj|AB467771.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1492",1492,154,"gi|239915941|dbj|AB467768.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1493",1493,154,"gi|239915931|dbj|AB467763.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1494",1494,154,"gi|239915895|dbj|AB467745.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1495",1495,154,"gi|239915889|dbj|AB467742.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1496",1496,154,"gi|239915887|dbj|AB467741.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1497",1497,154,"gi|239915877|dbj|AB467736.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1498",1498,154,"gi|239915871|dbj|AB467733.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1499",1499,154,"gi|239915863|dbj|AB467729.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1500",1500,154,"gi|239914672|dbj|AB467806.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1501",1501,154,"gi|239914644|dbj|AB467792.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1502",1502,154,"gi|239914632|dbj|AB467786.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1503",1503,154,"gi|239914606|dbj|AB467773.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1504",1504,154,"gi|429558994|gb|JX274963.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1505",1505,154,"gi|429558928|gb|JX274930.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1506",1506,154,"gi|429558732|gb|JX274832.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1507",1507,154,"gi|429558674|gb|JX274803.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1508",1508,158,"gi|239914646|dbj|AB467793.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1509",1509,153,"gi|429558816|gb|JX274874.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1510",1510,155,"gi|429558992|gb|JX274962.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1511",1511,154,"gi|572098996|gb|KF666568.1|Human_poliovirus_2|2012|2012|China|AS"
"1512",1512,154,"gi|429558908|gb|JX274920.1|Human_poliovirus_2|2010|2010|Nigeria|AF"
"1513",1513,154,"gi|429558874|gb|JX274903.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1514",1514,154,"gi|429558778|gb|JX274855.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1515",1515,154,"gi|429558558|gb|JX274745.1|Human_poliovirus_2|2006|2006|Nigeria|AF"
"1516",1516,154,"gi|82542528|gb|DQ264297.1|Human_poliovirus_2|2001|2001|Russia|AS"
"1517",1517,155,"gi|572099084|gb|KF666612.1|Human_poliovirus_2|2013|2013|China|AS"
"1518",1518,155,"gi|572099026|gb|KF666583.1|Human_poliovirus_2|2012|2012|China|AS"
"1519",1519,155,"gi|572099024|gb|KF666582.1|Human_poliovirus_2|2012|2012|China|AS"
"1520",1520,155,"gi|478732947|dbj|AB813053.1|Human_poliovirus_2_strain_Sabin|2011|2011|China|AS"
"1521",1521,155,"gi|572098998|gb|KF666569.1|Human_poliovirus_2|2012|2012|China|AS"
"1522",1522,155,"gi|239914612|dbj|AB467776.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1523",1523,155,"gi|385541248|dbj|AB629952.1|Human_poliovirus_2|2009|2009|Japan|AS"
"1524",1524,185,"gi|239914680|dbj|AB467810.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1525",1525,154,"gi|239915903|dbj|AB467749.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1526",1526,155,"gi|429558526|gb|JX274729.1|Human_poliovirus_2|2005|2005|Nigeria|AF"
"1527",1527,155,"gi|239914624|dbj|AB467782.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1528",1528,154,"gi|572099032|gb|KF666586.1|Human_poliovirus_2|2012|2012|China|AS"
